linha,sequencia_anterior,sequencia_atual,data_anterior,data_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
12032,43504,43565,2025-06-15 17:54:18,2025-06-15 18:54:18,GTERI,GTERI,salto_na_sequencia,61
12063,43565,43626,2025-06-15 18:54:18,2025-06-15 19:54:18,GTERI,GTERI,salto_na_sequencia,61
12094,43626,43687,2025-06-15 19:54:18,2025-06-15 20:54:18,GTERI,GTERI,salto_na_sequencia,61
12125,43687,43748,2025-06-15 20:54:18,2025-06-15 21:54:18,GTERI,GTERI,salto_na_sequencia,61
12156,43748,43807,2025-06-15 21:54:18,2025-06-15 22:54:18,GTERI,GTERI,salto_na_sequencia,59
12186,43807,43868,2025-06-15 22:54:18,2025-06-15 23:54:18,GTERI,GTERI,salto_na_sequencia,61
12218,43868,43929,2025-06-15 23:54:18,2025-06-16 00:54:18,GTERI,GTERI,salto_na_sequencia,61
12249,43929,43990,2025-06-16 00:54:18,2025-06-16 01:54:18,GTERI,GTERI,salto_na_sequencia,61
12280,43990,44051,2025-06-16 01:54:18,2025-06-16 02:54:18,GTERI,GTERI,salto_na_sequencia,61
12311,44051,44070,2025-06-16 02:54:18,2025-06-16 03:10:35,GTERI,GTPDP,salto_na_sequencia,19
12321,44070,44113,2025-06-16 03:10:35,2025-06-16 03:54:18,GTPDP,GTERI,salto_na_sequencia,43
12343,44113,44174,2025-06-16 03:54:18,2025-06-16 04:54:18,GTERI,GTERI,salto_na_sequencia,61
12374,44174,44235,2025-06-16 04:54:18,2025-06-16 05:54:18,GTERI,GTERI,salto_na_sequencia,61
12405,44235,44296,2025-06-16 05:54:18,2025-06-16 06:54:18,GTERI,GTERI,salto_na_sequencia,61
12436,44296,44357,2025-06-16 06:54:18,2025-06-16 07:54:18,GTERI,GTERI,salto_na_sequencia,61
12467,44357,44404,2025-06-16 07:54:18,2025-06-16 08:39:28,GTERI,GTIGN,salto_na_sequencia,47
12504,44417,44434,2025-06-16 08:40:32,2025-06-16 08:55:48,GTSTT,GTIGN,salto_na_sequencia,17
12528,44449,44510,2025-06-16 08:57:03,2025-06-16 09:56:16,GTSTT,GTERI,salto_na_sequencia,61
12559,44510,44557,2025-06-16 09:56:16,2025-06-16 10:42:14,GTERI,GTIGN,salto_na_sequencia,47
12594,44568,44571,2025-06-16 10:43:27,2025-06-16 10:43:30,GTERI,GTERI,salto_na_sequencia,3
12599,44574,44574,2025-06-16 10:43:41,2025-06-16 10:43:41,GTERI,GTERI,valor_repetido,0
12606,44580,44583,2025-06-16 10:45:29,2025-06-16 10:45:40,GTERI,GTERI,salto_na_sequencia,3
12615,44590,44593,2025-06-16 10:47:29,2025-06-16 10:47:37,GTERI,GTERI,salto_na_sequencia,3
12626,44602,44605,2025-06-16 10:49:24,2025-06-16 10:49:32,GTERI,GTERI,salto_na_sequencia,3
12630,44607,44612,2025-06-16 10:51:22,2025-06-16 10:51:56,GTERI,GTERI,salto_na_sequencia,5
12638,44618,44621,2025-06-16 10:53:17,2025-06-16 10:54:22,GTERI,GTERI,salto_na_sequencia,3
12642,44623,44626,2025-06-16 10:55:02,2025-06-16 10:55:31,GTERI,GTERI,salto_na_sequencia,3
12647,44629,44632,2025-06-16 10:57:22,2025-06-16 10:57:58,GTERI,GTERI,salto_na_sequencia,3
12652,44635,44638,2025-06-16 10:59:29,2025-06-16 11:00:22,GTERI,GTERI,salto_na_sequencia,3
12655,44639,44642,2025-06-16 11:01:06,2025-06-16 11:02:38,GTERI,GTERI,salto_na_sequencia,3
12662,44647,44650,2025-06-16 11:03:25,2025-06-16 11:04:20,GTERI,GTERI,salto_na_sequencia,3
12669,44655,44658,2025-06-16 11:05:28,2025-06-16 11:06:04,GTERI,GTERI,salto_na_sequencia,3
12680,44667,44670,2025-06-16 11:07:19,2025-06-16 11:08:12,GTERI,GTERI,salto_na_sequencia,3
12689,44677,44680,2025-06-16 11:09:22,2025-06-16 11:09:35,GTERI,GTERI,salto_na_sequencia,3
12695,44684,44687,2025-06-16 11:11:01,2025-06-16 11:12:05,GTERI,GTERI,salto_na_sequencia,3
12713,44703,44706,2025-06-16 11:13:23,2025-06-16 11:14:15,GTIGL,GTSTT,salto_na_sequencia,3
12715,44706,44765,2025-06-16 11:14:15,2025-06-16 12:13:19,GTSTT,GTERI,salto_na_sequencia,59
12745,44765,44822,2025-06-16 12:13:19,2025-06-16 13:08:28,GTERI,GTIGN,salto_na_sequencia,57
12784,44832,44835,2025-06-16 13:08:56,2025-06-16 13:09:56,GTERI,GTERI,salto_na_sequencia,3
12792,44841,44844,2025-06-16 13:11:37,2025-06-16 13:11:39,GTERI,GTERI,salto_na_sequencia,3
12802,44852,44852,2025-06-16 13:13:22,2025-06-16 13:13:22,GTERI,GTERI,valor_repetido,0
12803,44852,44855,2025-06-16 13:13:22,2025-06-16 13:13:39,GTERI,GTERI,salto_na_sequencia,3
12809,44859,44862,2025-06-16 13:14:35,2025-06-16 13:17:35,GTERI,GTERI,salto_na_sequencia,3
12811,44862,44865,2025-06-16 13:17:35,2025-06-16 13:19:09,GTERI,GTERI,salto_na_sequencia,3
12815,44867,44870,2025-06-16 13:19:31,2025-06-16 13:19:50,GTERI,GTERI,salto_na_sequencia,3
12821,44874,44877,2025-06-16 13:21:22,2025-06-16 13:21:44,GTERI,GTERI,salto_na_sequencia,3
12830,44884,44887,2025-06-16 13:23:35,2025-06-16 13:24:43,GTERI,GTERI,salto_na_sequencia,3
12840,44895,44898,2025-06-16 13:25:32,2025-06-16 13:26:01,GTERI,GTERI,salto_na_sequencia,3
12844,44900,44903,2025-06-16 13:26:35,2025-06-16 13:27:58,GTERI,GTERI,salto_na_sequencia,3
12856,44913,44916,2025-06-16 13:29:25,2025-06-16 13:30:18,GTIGL,GTSTT,salto_na_sequencia,3
12858,44916,44975,2025-06-16 13:30:18,2025-06-16 14:29:20,GTSTT,GTERI,salto_na_sequencia,59
12888,44975,45036,2025-06-16 14:29:20,2025-06-16 15:29:20,GTERI,GTERI,salto_na_sequencia,61
12919,45036,45097,2025-06-16 15:29:20,2025-06-16 16:29:20,GTERI,GTERI,salto_na_sequencia,61
12951,45097,45158,2025-06-16 16:29:20,2025-06-16 17:29:20,GTERI,GTERI,salto_na_sequencia,61
12982,45158,45219,2025-06-16 17:29:20,2025-06-16 18:29:20,GTERI,GTERI,salto_na_sequencia,61
13013,45219,45280,2025-06-16 18:29:20,2025-06-16 19:29:20,GTERI,GTERI,salto_na_sequencia,61
13044,45280,45341,2025-06-16 19:29:20,2025-06-16 20:29:20,GTERI,GTERI,salto_na_sequencia,61
13075,45341,45402,2025-06-16 20:29:20,2025-06-16 21:29:20,GTERI,GTERI,salto_na_sequencia,61
13106,45402,45463,2025-06-16 21:29:20,2025-06-16 22:29:20,GTERI,GTERI,salto_na_sequencia,61
13137,45463,45524,2025-06-16 22:29:20,2025-06-16 23:29:20,GTERI,GTERI,salto_na_sequencia,61
13168,45524,45585,2025-06-16 23:29:20,2025-06-17 00:29:20,GTERI,GTERI,salto_na_sequencia,61
13199,45585,45646,2025-06-17 00:29:20,2025-06-17 01:29:20,GTERI,GTERI,salto_na_sequencia,61
13230,45646,45707,2025-06-17 01:29:20,2025-06-17 02:29:20,GTERI,GTERI,salto_na_sequencia,61
13261,45707,45768,2025-06-17 02:29:20,2025-06-17 03:29:20,GTERI,GTERI,salto_na_sequencia,61
13292,45768,45829,2025-06-17 03:29:20,2025-06-17 04:29:20,GTERI,GTERI,salto_na_sequencia,61
13323,45829,45890,2025-06-17 04:29:20,2025-06-17 05:29:20,GTERI,GTERI,salto_na_sequencia,61
13354,45890,45951,2025-06-17 05:29:20,2025-06-17 06:29:20,GTERI,GTERI,salto_na_sequencia,61
13385,45951,46012,2025-06-17 06:29:20,2025-06-17 07:29:20,GTERI,GTERI,salto_na_sequencia,61
13416,46012,46073,2025-06-17 07:29:20,2025-06-17 08:29:20,GTERI,GTERI,salto_na_sequencia,61
13447,46073,46134,2025-06-17 08:29:20,2025-06-17 09:29:20,GTERI,GTERI,salto_na_sequencia,61
13478,46134,46195,2025-06-17 09:29:20,2025-06-17 10:29:20,GTERI,GTERI,salto_na_sequencia,61
13509,46195,46256,2025-06-17 10:29:20,2025-06-17 11:29:20,GTERI,GTERI,salto_na_sequencia,61
13540,46256,46317,2025-06-17 11:29:20,2025-06-17 12:29:20,GTERI,GTERI,salto_na_sequencia,61
13571,46317,46378,2025-06-17 12:29:20,2025-06-17 13:29:20,GTERI,GTERI,salto_na_sequencia,61
13602,46378,46439,2025-06-17 13:29:20,2025-06-17 14:29:20,GTERI,GTERI,salto_na_sequencia,61
13633,46439,46500,2025-06-17 14:29:20,2025-06-17 15:29:20,GTERI,GTERI,salto_na_sequencia,61
13664,46500,46560,2025-06-17 15:29:20,2025-06-17 16:29:20,GTERI,GTERI,salto_na_sequencia,60
13695,46560,46620,2025-06-17 16:29:20,2025-06-17 17:29:20,GTERI,GTERI,salto_na_sequencia,60
13725,46620,46681,2025-06-17 17:29:20,2025-06-17 18:29:20,GTERI,GTERI,salto_na_sequencia,61
13756,46681,46742,2025-06-17 18:29:20,2025-06-17 19:29:20,GTERI,GTERI,salto_na_sequencia,61
13787,46742,46803,2025-06-17 19:29:20,2025-06-17 20:29:20,GTERI,GTERI,salto_na_sequencia,61
13818,46803,46864,2025-06-17 20:29:20,2025-06-17 21:29:20,GTERI,GTERI,salto_na_sequencia,61
13850,46864,46925,2025-06-17 21:29:20,2025-06-17 22:29:20,GTERI,GTERI,salto_na_sequencia,61
13881,46925,46986,2025-06-17 22:29:20,2025-06-17 23:29:20,GTERI,GTERI,salto_na_sequencia,61
13912,46986,47047,2025-06-17 23:29:20,2025-06-18 00:29:20,GTERI,GTERI,salto_na_sequencia,61
13943,47047,47108,2025-06-18 00:29:20,2025-06-18 01:29:20,GTERI,GTERI,salto_na_sequencia,61
13974,47108,47169,2025-06-18 01:29:20,2025-06-18 02:29:20,GTERI,GTERI,salto_na_sequencia,61
14005,47169,47214,2025-06-18 02:29:20,2025-06-18 03:11:56,GTERI,GTPDP,salto_na_sequencia,45
14028,47214,47231,2025-06-18 03:11:56,2025-06-18 03:29:20,GTPDP,GTERI,salto_na_sequencia,17
14037,47231,47292,2025-06-18 03:29:20,2025-06-18 04:29:20,GTERI,GTERI,salto_na_sequencia,61
14068,47292,47353,2025-06-18 04:29:20,2025-06-18 05:29:20,GTERI,GTERI,salto_na_sequencia,61
14099,47353,47414,2025-06-18 05:29:20,2025-06-18 06:29:20,GTERI,GTERI,salto_na_sequencia,61
14130,47414,47475,2025-06-18 06:29:20,2025-06-18 07:29:20,GTERI,GTERI,salto_na_sequencia,61
14161,47475,47536,2025-06-18 07:29:20,2025-06-18 08:29:20,GTERI,GTERI,salto_na_sequencia,61
14192,47536,47597,2025-06-18 08:29:20,2025-06-18 09:29:20,GTERI,GTERI,salto_na_sequencia,61
14223,47597,47658,2025-06-18 09:29:20,2025-06-18 10:29:20,GTERI,GTERI,salto_na_sequencia,61
14254,47658,47719,2025-06-18 10:29:20,2025-06-18 11:29:20,GTERI,GTERI,salto_na_sequencia,61
14285,47719,47780,2025-06-18 11:29:20,2025-06-18 12:29:20,GTERI,GTERI,salto_na_sequencia,61
14316,47780,47841,2025-06-18 12:29:20,2025-06-18 13:29:20,GTERI,GTERI,salto_na_sequencia,61
14347,47841,47902,2025-06-18 13:29:20,2025-06-18 14:29:20,GTERI,GTERI,salto_na_sequencia,61
14378,47902,47963,2025-06-18 14:29:20,2025-06-18 15:29:20,GTERI,GTERI,salto_na_sequencia,61
14409,47963,48024,2025-06-18 15:29:20,2025-06-18 16:29:20,GTERI,GTERI,salto_na_sequencia,61
14440,48024,48085,2025-06-18 16:29:20,2025-06-18 17:29:20,GTERI,GTERI,salto_na_sequencia,61
14471,48085,48146,2025-06-18 17:29:20,2025-06-18 18:29:20,GTERI,GTERI,salto_na_sequencia,61
14502,48146,48207,2025-06-18 18:29:20,2025-06-18 19:29:20,GTERI,GTERI,salto_na_sequencia,61
14533,48207,48268,2025-06-18 19:29:20,2025-06-18 20:29:20,GTERI,GTERI,salto_na_sequencia,61
14564,48268,48327,2025-06-18 20:29:20,2025-06-18 21:29:20,GTERI,GTERI,salto_na_sequencia,59
14594,48327,48388,2025-06-18 21:29:20,2025-06-18 22:29:20,GTERI,GTERI,salto_na_sequencia,61
14625,48388,48449,2025-06-18 22:29:20,2025-06-18 23:29:20,GTERI,GTERI,salto_na_sequencia,61
14656,48449,48510,2025-06-18 23:29:20,2025-06-19 00:29:20,GTERI,GTERI,salto_na_sequencia,61
14687,48510,48571,2025-06-19 00:29:20,2025-06-19 01:29:20,GTERI,GTERI,salto_na_sequencia,61
14718,48571,48632,2025-06-19 01:29:20,2025-06-19 02:29:20,GTERI,GTERI,salto_na_sequencia,61
14749,48632,48693,2025-06-19 02:29:20,2025-06-19 03:29:20,GTERI,GTERI,salto_na_sequencia,61
14780,48693,48754,2025-06-19 03:29:20,2025-06-19 04:29:20,GTERI,GTERI,salto_na_sequencia,61
14811,48754,48815,2025-06-19 04:29:20,2025-06-19 05:29:20,GTERI,GTERI,salto_na_sequencia,61
14842,48815,48876,2025-06-19 05:29:20,2025-06-19 06:29:20,GTERI,GTERI,salto_na_sequencia,61
14873,48876,48937,2025-06-19 06:29:20,2025-06-19 07:29:20,GTERI,GTERI,salto_na_sequencia,61
14904,48937,48998,2025-06-19 07:29:20,2025-06-19 08:29:20,GTERI,GTERI,salto_na_sequencia,61
14935,48998,49059,2025-06-19 08:29:20,2025-06-19 09:29:20,GTERI,GTERI,salto_na_sequencia,61
14966,49059,49120,2025-06-19 09:29:20,2025-06-19 10:29:20,GTERI,GTERI,salto_na_sequencia,61
14997,49120,49181,2025-06-19 10:29:20,2025-06-19 11:29:20,GTERI,GTERI,salto_na_sequencia,61
15028,49181,49242,2025-06-19 11:29:20,2025-06-19 12:29:23,GTERI,GTERI,salto_na_sequencia,61
15059,49242,49303,2025-06-19 12:29:23,2025-06-19 13:29:21,GTERI,GTERI,salto_na_sequencia,61
15090,49303,49364,2025-06-19 13:29:21,2025-06-19 14:29:21,GTERI,GTERI,salto_na_sequencia,61
15122,49364,49425,2025-06-19 14:29:21,2025-06-19 15:29:21,GTERI,GTERI,salto_na_sequencia,61
15153,49425,49486,2025-06-19 15:29:21,2025-06-19 16:29:21,GTERI,GTERI,salto_na_sequencia,61
15184,49486,49547,2025-06-19 16:29:21,2025-06-19 17:29:21,GTERI,GTERI,salto_na_sequencia,61
15215,49547,49608,2025-06-19 17:29:21,2025-06-19 18:29:21,GTERI,GTERI,salto_na_sequencia,61
15246,49608,49669,2025-06-19 18:29:21,2025-06-19 19:29:21,GTERI,GTERI,salto_na_sequencia,61
15277,49669,49730,2025-06-19 19:29:21,2025-06-19 20:29:21,GTERI,GTERI,salto_na_sequencia,61
15308,49730,49791,2025-06-19 20:29:21,2025-06-19 21:29:21,GTERI,GTERI,salto_na_sequencia,61
15339,49791,49852,2025-06-19 21:29:21,2025-06-19 22:29:21,GTERI,GTERI,salto_na_sequencia,61
15370,49852,49913,2025-06-19 22:29:21,2025-06-19 23:29:21,GTERI,GTERI,salto_na_sequencia,61
15401,49913,49974,2025-06-19 23:29:21,2025-06-20 00:29:21,GTERI,GTERI,salto_na_sequencia,61
15432,49974,50035,2025-06-20 00:29:21,2025-06-20 01:29:21,GTERI,GTERI,salto_na_sequencia,61
15463,50035,50096,2025-06-20 01:29:21,2025-06-20 02:29:21,GTERI,GTERI,salto_na_sequencia,61
15494,50096,50139,2025-06-20 02:29:21,2025-06-20 03:11:01,GTERI,GTPDP,salto_na_sequencia,43
15516,50139,50156,2025-06-20 03:11:01,2025-06-20 03:29:21,GTPDP,GTERI,salto_na_sequencia,17
15525,50156,50217,2025-06-20 03:29:21,2025-06-20 04:29:21,GTERI,GTERI,salto_na_sequencia,61
15556,50217,50278,2025-06-20 04:29:21,2025-06-20 05:29:21,GTERI,GTERI,salto_na_sequencia,61
15587,50278,50339,2025-06-20 05:29:21,2025-06-20 06:29:21,GTERI,GTERI,salto_na_sequencia,61
15618,50339,50400,2025-06-20 06:29:21,2025-06-20 07:29:21,GTERI,GTERI,salto_na_sequencia,61
15649,50400,50461,2025-06-20 07:29:21,2025-06-20 08:29:21,GTERI,GTERI,salto_na_sequencia,61
15680,50461,50522,2025-06-20 08:29:21,2025-06-20 09:29:21,GTERI,GTERI,salto_na_sequencia,61
15711,50522,50583,2025-06-20 09:29:21,2025-06-20 10:29:21,GTERI,GTERI,salto_na_sequencia,61
15742,50583,50644,2025-06-20 10:29:21,2025-06-20 11:29:21,GTERI,GTERI,salto_na_sequencia,61
15773,50644,50705,2025-06-20 11:29:21,2025-06-20 12:29:21,GTERI,GTERI,salto_na_sequencia,61
15804,50705,50766,2025-06-20 12:29:21,2025-06-20 13:29:21,GTERI,GTERI,salto_na_sequencia,61
15835,50766,50827,2025-06-20 13:29:21,2025-06-20 14:29:21,GTERI,GTERI,salto_na_sequencia,61
15866,50827,50888,2025-06-20 14:29:21,2025-06-20 15:29:21,GTERI,GTERI,salto_na_sequencia,61
15897,50888,50949,2025-06-20 15:29:21,2025-06-20 16:29:21,GTERI,GTERI,salto_na_sequencia,61
15928,50949,51010,2025-06-20 16:29:21,2025-06-20 17:29:21,GTERI,GTERI,salto_na_sequencia,61
15959,51010,51071,2025-06-20 17:29:21,2025-06-20 18:29:21,GTERI,GTERI,salto_na_sequencia,61
15990,51071,51132,2025-06-20 18:29:21,2025-06-20 19:29:21,GTERI,GTERI,salto_na_sequencia,61
16021,51132,51193,2025-06-20 19:29:21,2025-06-20 20:29:21,GTERI,GTERI,salto_na_sequencia,61
16052,51193,51254,2025-06-20 20:29:21,2025-06-20 21:29:21,GTERI,GTERI,salto_na_sequencia,61
16083,51254,51315,2025-06-20 21:29:21,2025-06-20 22:29:21,GTERI,GTERI,salto_na_sequencia,61
16114,51315,51376,2025-06-20 22:29:21,2025-06-20 23:29:21,GTERI,GTERI,salto_na_sequencia,61
16145,51376,51437,2025-06-20 23:29:21,2025-06-21 00:29:21,GTERI,GTERI,salto_na_sequencia,61
16176,51437,51498,2025-06-21 00:29:21,2025-06-21 01:29:21,GTERI,GTERI,salto_na_sequencia,61
16207,51498,51559,2025-06-21 01:29:21,2025-06-21 02:29:21,GTERI,GTERI,salto_na_sequencia,61
16238,51559,51620,2025-06-21 02:29:21,2025-06-21 03:29:21,GTERI,GTERI,salto_na_sequencia,61
16269,51620,51681,2025-06-21 03:29:21,2025-06-21 04:29:21,GTERI,GTERI,salto_na_sequencia,61
16300,51681,51742,2025-06-21 04:29:21,2025-06-21 05:29:21,GTERI,GTERI,salto_na_sequencia,61
16331,51742,51803,2025-06-21 05:29:21,2025-06-21 06:29:21,GTERI,GTERI,salto_na_sequencia,61
16362,51803,51864,2025-06-21 06:29:21,2025-06-21 07:29:21,GTERI,GTERI,salto_na_sequencia,61
16393,51864,51925,2025-06-21 07:29:21,2025-06-21 08:29:21,GTERI,GTERI,salto_na_sequencia,61
16424,51925,51986,2025-06-21 08:29:21,2025-06-21 09:29:21,GTERI,GTERI,salto_na_sequencia,61
16455,51986,52047,2025-06-21 09:29:21,2025-06-21 10:29:21,GTERI,GTERI,salto_na_sequencia,61
16486,52047,52108,2025-06-21 10:29:21,2025-06-21 11:29:21,GTERI,GTERI,salto_na_sequencia,61
16517,52108,52169,2025-06-21 11:29:21,2025-06-21 12:29:21,GTERI,GTERI,salto_na_sequencia,61
16548,52169,52228,2025-06-21 12:29:21,2025-06-21 13:29:21,GTERI,GTERI,salto_na_sequencia,59
16578,52228,52289,2025-06-21 13:29:21,2025-06-21 14:29:21,GTERI,GTERI,salto_na_sequencia,61
16609,52289,52350,2025-06-21 14:29:21,2025-06-21 15:29:21,GTERI,GTERI,salto_na_sequencia,61
16640,52350,52411,2025-06-21 15:29:21,2025-06-21 16:29:21,GTERI,GTERI,salto_na_sequencia,61
16671,52411,52472,2025-06-21 16:29:21,2025-06-21 17:29:21,GTERI,GTERI,salto_na_sequencia,61
16702,52472,52533,2025-06-21 17:29:21,2025-06-21 18:29:21,GTERI,GTERI,salto_na_sequencia,61
16733,52533,52594,2025-06-21 18:29:21,2025-06-21 19:29:21,GTERI,GTERI,salto_na_sequencia,61
16764,52594,52655,2025-06-21 19:29:21,2025-06-21 20:29:21,GTERI,GTERI,salto_na_sequencia,61
16795,52655,52716,2025-06-21 20:29:21,2025-06-21 21:29:21,GTERI,GTERI,salto_na_sequencia,61
16826,52716,52777,2025-06-21 21:29:21,2025-06-21 22:29:21,GTERI,GTERI,salto_na_sequencia,61
16857,52777,52838,2025-06-21 22:29:21,2025-06-21 23:29:21,GTERI,GTERI,salto_na_sequencia,61
16888,52838,52899,2025-06-21 23:29:21,2025-06-22 00:29:21,GTERI,GTERI,salto_na_sequencia,61
16919,52899,52960,2025-06-22 00:29:21,2025-06-22 01:29:21,GTERI,GTERI,salto_na_sequencia,61
16950,52960,53021,2025-06-22 01:29:21,2025-06-22 02:29:21,GTERI,GTERI,salto_na_sequencia,61
16981,53021,53066,2025-06-22 02:29:21,2025-06-22 03:12:08,GTERI,GTPDP,salto_na_sequencia,45
17004,53066,53083,2025-06-22 03:12:08,2025-06-22 03:29:21,GTPDP,GTERI,salto_na_sequencia,17
17013,53083,53144,2025-06-22 03:29:21,2025-06-22 04:29:21,GTERI,GTERI,salto_na_sequencia,61
17044,53144,53205,2025-06-22 04:29:21,2025-06-22 05:29:21,GTERI,GTERI,salto_na_sequencia,61
17075,53205,53266,2025-06-22 05:29:21,2025-06-22 06:29:21,GTERI,GTERI,salto_na_sequencia,61
17107,53266,53327,2025-06-22 06:29:21,2025-06-22 07:29:21,GTERI,GTERI,salto_na_sequencia,61
17138,53327,53388,2025-06-22 07:29:21,2025-06-22 08:29:21,GTERI,GTERI,salto_na_sequencia,61
17169,53388,53449,2025-06-22 08:29:21,2025-06-22 09:29:21,GTERI,GTERI,salto_na_sequencia,61
17200,53449,53510,2025-06-22 09:29:21,2025-06-22 10:29:21,GTERI,GTERI,salto_na_sequencia,61
17231,53510,53571,2025-06-22 10:29:21,2025-06-22 11:29:21,GTERI,GTERI,salto_na_sequencia,61
17262,53571,53632,2025-06-22 11:29:21,2025-06-22 12:29:21,GTERI,GTERI,salto_na_sequencia,61
17293,53632,53693,2025-06-22 12:29:21,2025-06-22 13:29:21,GTERI,GTERI,salto_na_sequencia,61
17324,53693,53754,2025-06-22 13:29:21,2025-06-22 14:29:21,GTERI,GTERI,salto_na_sequencia,61
17355,53754,53815,2025-06-22 14:29:21,2025-06-22 15:29:21,GTERI,GTERI,salto_na_sequencia,61
17386,53815,53874,2025-06-22 15:29:21,2025-06-22 16:29:21,GTERI,GTERI,salto_na_sequencia,59
17416,53874,53935,2025-06-22 16:29:21,2025-06-22 17:29:21,GTERI,GTERI,salto_na_sequencia,61
17447,53935,53996,2025-06-22 17:29:21,2025-06-22 18:29:21,GTERI,GTERI,salto_na_sequencia,61
17478,53996,54057,2025-06-22 18:29:21,2025-06-22 19:29:21,GTERI,GTERI,salto_na_sequencia,61
17509,54057,54118,2025-06-22 19:29:21,2025-06-22 20:29:21,GTERI,GTERI,salto_na_sequencia,61
17540,54118,54179,2025-06-22 20:29:21,2025-06-22 21:29:21,GTERI,GTERI,salto_na_sequencia,61
17571,54179,54240,2025-06-22 21:29:21,2025-06-22 22:29:21,GTERI,GTERI,salto_na_sequencia,61
17602,54240,54301,2025-06-22 22:29:21,2025-06-22 23:29:21,GTERI,GTERI,salto_na_sequencia,61
17633,54301,54362,2025-06-22 23:29:21,2025-06-23 00:29:21,GTERI,GTERI,salto_na_sequencia,61
17664,54362,54423,2025-06-23 00:29:21,2025-06-23 01:29:21,GTERI,GTERI,salto_na_sequencia,61
17695,54423,54484,2025-06-23 01:29:21,2025-06-23 02:29:21,GTERI,GTERI,salto_na_sequencia,61
17726,54484,54527,2025-06-23 02:29:21,2025-06-23 03:09:55,GTERI,GTPDP,salto_na_sequencia,43
17748,54527,54546,2025-06-23 03:09:55,2025-06-23 03:29:21,GTPDP,GTERI,salto_na_sequencia,19
17758,54546,54607,2025-06-23 03:29:21,2025-06-23 04:29:21,GTERI,GTERI,salto_na_sequencia,61
17789,54607,54668,2025-06-23 04:29:21,2025-06-23 05:29:21,GTERI,GTERI,salto_na_sequencia,61
17820,54668,54729,2025-06-23 05:29:21,2025-06-23 06:29:21,GTERI,GTERI,salto_na_sequencia,61
17851,54729,54790,2025-06-23 06:29:21,2025-06-23 07:29:21,GTERI,GTERI,salto_na_sequencia,61
17882,54790,54851,2025-06-23 07:29:21,2025-06-23 08:29:21,GTERI,GTERI,salto_na_sequencia,61
17913,54851,54912,2025-06-23 08:29:21,2025-06-23 09:29:21,GTERI,GTERI,salto_na_sequencia,61
17944,54912,54941,2025-06-23 09:29:21,2025-06-23 09:58:26,GTERI,GTIGN,salto_na_sequencia,29
17968,54950,54953,2025-06-23 09:58:49,2025-06-23 09:59:52,GTIGL,GTERI,salto_na_sequencia,3
17977,54960,54963,2025-06-23 10:00:35,2025-06-23 10:01:39,GTERI,GTERI,salto_na_sequencia,3
17979,54963,54966,2025-06-23 10:01:39,2025-06-23 10:04:39,GTERI,GTERI,salto_na_sequencia,3
17981,54966,54969,2025-06-23 10:04:39,2025-06-23 10:06:11,GTERI,GTERI,salto_na_sequencia,3
17987,54973,54976,2025-06-23 10:06:41,2025-06-23 10:07:27,GTIGL,GTSTT,salto_na_sequencia,3
17989,54976,54981,2025-06-23 10:07:27,2025-06-23 10:11:36,GTSTT,GTSTT,salto_na_sequencia,5
17993,54982,54987,2025-06-23 10:12:38,2025-06-23 10:15:06,GTSTT,GTIGN,salto_na_sequencia,5
18010,55001,55004,2025-06-23 10:16:47,2025-06-23 10:17:30,GTERI,GTIGF,salto_na_sequencia,3
18016,55008,55011,2025-06-23 10:18:22,2025-06-23 10:20:02,GTSTT,GTIGN,salto_na_sequencia,3
18031,55024,55027,2025-06-23 10:20:36,2025-06-23 10:20:51,GTERI,GTIGF,salto_na_sequencia,3
18037,55031,55034,2025-06-23 10:21:41,2025-06-23 10:23:12,GTSTT,GTIGN,salto_na_sequencia,3
18056,55051,55054,2025-06-23 10:24:43,2025-06-23 10:24:50,GTERI,GTERI,salto_na_sequencia,3
18065,55061,55064,2025-06-23 10:25:59,2025-06-23 10:27:03,GTSTT,GTIGN,salto_na_sequencia,3
18075,55072,55072,2025-06-23 10:27:07,2025-06-23 10:27:07,GTIGL,GTIGL,valor_repetido,0
18082,55078,55081,2025-06-23 10:28:22,2025-06-23 10:28:51,GTERI,GTIGF,salto_na_sequencia,3
18088,55085,55144,2025-06-23 10:29:35,2025-06-23 11:28:47,GTSTT,GTERI,salto_na_sequencia,59
18118,55144,55205,2025-06-23 11:28:47,2025-06-23 12:28:47,GTERI,GTERI,salto_na_sequencia,61
18149,55205,55266,2025-06-23 12:28:47,2025-06-23 13:28:47,GTERI,GTERI,salto_na_sequencia,61
18180,55266,55327,2025-06-23 13:28:47,2025-06-23 14:28:47,GTERI,GTERI,salto_na_sequencia,61
18211,55327,55376,2025-06-23 14:28:47,2025-06-23 15:17:02,GTERI,GTIGN,salto_na_sequencia,49
18241,55381,55384,2025-06-23 15:17:03,2025-06-23 15:17:13,GTSTT,GTIGF,salto_na_sequencia,3
18246,55387,55387,2025-06-23 15:17:25,2025-06-23 15:17:25,GTIGL,GTIGL,valor_repetido,0
18251,55391,55450,2025-06-23 15:17:57,2025-06-23 16:17:08,GTSTT,GTERI,salto_na_sequencia,59
18281,55450,55511,2025-06-23 16:17:08,2025-06-23 17:17:08,GTERI,GTERI,salto_na_sequencia,61
