linha,Hodômetro_anterior,Hodômetro_atual,data_anterior,data_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
1570,3716.4,3716.6,2025-06-13 14:11:31,2025-06-13 14:11:55,GTERI,GTERI,ok,0.1999999999998181
1571,3716.6,3716.7,2025-06-13 14:11:55,2025-06-13 14:12:05,GTERI,GTERI,ok,0.09999999999990905
1572,3716.7,3716.8,2025-06-13 14:12:05,2025-06-13 14:12:10,GTERI,GTERI,ok,0.1000000000003638
1573,3716.8,3717.1,2025-06-13 14:12:10,2025-06-13 14:12:34,GTERI,GTERI,ok,0.29999999999972715
1574,3717.1,3717.3,2025-06-13 14:12:34,2025-06-13 14:13:07,GTERI,GTERI,ok,0.20000000000027285
1576,3717.3,3717.5,2025-06-13 14:13:07,2025-06-13 14:13:48,GTERI,GTERI,ok,0.1999999999998181
1577,3717.5,3718.4,2025-06-13 14:13:48,2025-06-13 14:15:41,GTERI,GTERI,ok,0.900000000000091
1579,3718.4,3718.4,2025-06-13 14:15:41,2025-06-13 14:15:52,GTERI,GTERI,ok,0.0
1580,3718.4,3718.7,2025-06-13 14:15:52,2025-06-13 14:16:28,GTERI,GTERI,ok,0.29999999999972715
1581,3718.7,3718.8,2025-06-13 14:16:28,2025-06-13 14:16:36,GTERI,GTERI,ok,0.1000000000003638
1582,3718.8,3718.9,2025-06-13 14:16:36,2025-06-13 14:16:42,GTERI,GTERI,ok,0.09999999999990905
1583,3718.9,3718.9,2025-06-13 14:16:42,2025-06-13 14:16:48,GTERI,GTERI,ok,0.0
1584,3718.9,3718.9,2025-06-13 14:16:48,2025-06-13 14:17:39,GTERI,GTERI,ok,0.0
1587,3718.9,3719.7,2025-06-13 14:17:39,2025-06-13 14:19:48,GTERI,GTERI,ok,0.7999999999997272
1588,3719.7,3719.8,2025-06-13 14:19:48,2025-06-13 14:20:51,GTERI,GTERI,ok,0.1000000000003638
1589,3719.8,3719.8,2025-06-13 14:20:51,2025-06-13 14:20:52,GTERI,GTERI,ok,0.0
1590,3719.8,3719.8,2025-06-13 14:20:52,2025-06-13 14:20:53,GTERI,GTERI,ok,0.0
1592,3719.8,3720.0,2025-06-13 14:20:53,2025-06-13 14:22:18,GTERI,GTERI,ok,0.1999999999998181
1593,3720.0,3720.0,2025-06-13 14:22:18,2025-06-13 14:22:21,GTERI,GTERI,ok,0.0
1594,3720.0,3720.0,2025-06-13 14:22:21,2025-06-13 14:22:25,GTERI,GTERI,ok,0.0
1595,3720.0,3720.1,2025-06-13 14:22:25,2025-06-13 14:22:48,GTERI,GTERI,ok,0.09999999999990905
1596,3720.1,3720.2,2025-06-13 14:22:48,2025-06-13 14:23:12,GTERI,GTERI,ok,0.09999999999990905
1597,3720.2,3720.2,2025-06-13 14:23:12,2025-06-13 14:23:28,GTERI,GTERI,ok,0.0
1598,3720.2,3720.2,2025-06-13 14:23:28,2025-06-13 14:23:38,GTERI,GTERI,ok,0.0
1599,3720.2,3720.2,2025-06-13 14:23:38,2025-06-13 14:23:43,GTERI,GTERI,ok,0.0
1601,3720.2,3720.3,2025-06-13 14:23:43,2025-06-13 14:23:53,GTERI,GTERI,ok,0.1000000000003638
1602,3720.3,3720.3,2025-06-13 14:23:53,2025-06-13 14:24:01,GTERI,GTERI,ok,0.0
1603,3720.3,3720.4,2025-06-13 14:24:01,2025-06-13 14:25:24,GTERI,GTERI,ok,0.09999999999990905
1605,3720.4,3720.6,2025-06-13 14:25:24,2025-06-13 14:25:48,GTERI,GTERI,ok,0.1999999999998181
1606,3720.6,3721.0,2025-06-13 14:25:48,2025-06-13 14:27:22,GTERI,GTERI,ok,0.40000000000009095
1607,3721.0,3721.0,2025-06-13 14:27:22,2025-06-13 14:27:24,GTERI,GTERI,ok,0.0
1609,3721.0,3721.0,2025-06-13 14:27:24,2025-06-13 14:27:53,GTERI,GTIGF,ok,0.0
1610,3721.0,3721.0,2025-06-13 14:27:53,2025-06-13 14:27:53,GTIGF,GTSTT,ok,0.0
1611,3721.0,3721.0,2025-06-13 14:27:53,2025-06-13 14:27:53,GTSTT,GTERI,ok,0.0
1612,3721.0,3721.0,2025-06-13 14:27:53,2025-06-13 14:27:54,GTERI,GTIGL,ok,0.0
1614,3721.0,3721.0,2025-06-13 14:27:54,2025-06-13 14:30:10,GTIGL,GTSTT,ok,0.0
1619,3721.0,3721.0,2025-06-13 14:30:10,2025-06-13 14:39:13,GTSTT,GTSTT,ok,0.0
1620,3721.0,3721.0,2025-06-13 14:39:13,2025-06-13 14:39:38,GTSTT,GTSTT,ok,0.0
1643,3721.0,3721.0,2025-06-13 14:39:38,2025-06-13 15:22:25,GTSTT,GTIGN,ok,0.0
1644,3721.0,3721.0,2025-06-13 15:22:25,2025-06-13 15:22:25,GTIGN,GTSTT,ok,0.0
1645,3721.0,3721.0,2025-06-13 15:22:25,2025-06-13 15:22:26,GTSTT,GTIGF,ok,0.0
1646,3721.0,3721.0,2025-06-13 15:22:26,2025-06-13 15:22:26,GTIGF,GTSTT,ok,0.0
1647,3721.0,3721.0,2025-06-13 15:22:26,2025-06-13 15:22:27,GTSTT,GTIGN,ok,0.0
1648,3721.0,3721.0,2025-06-13 15:22:27,2025-06-13 15:22:27,GTIGN,GTSTT,ok,0.0
1649,3721.0,3721.0,2025-06-13 15:22:27,2025-06-13 15:22:43,GTSTT,GTERI,ok,0.0
1650,3721.0,3721.0,2025-06-13 15:22:43,2025-06-13 15:22:43,GTERI,GTIGL,ok,0.0
1651,3721.0,3721.0,2025-06-13 15:22:43,2025-06-13 15:22:43,GTIGL,GTIGL,ok,0.0
1652,3721.0,3721.0,2025-06-13 15:22:43,2025-06-13 15:22:43,GTIGL,GTIGL,ok,0.0
1654,3721.0,3721.1,2025-06-13 15:22:43,2025-06-13 15:23:52,GTIGL,GTIGF,ok,0.09999999999990905
1655,3721.1,3721.1,2025-06-13 15:23:52,2025-06-13 15:23:52,GTIGF,GTSTT,ok,0.0
1656,3721.1,3721.1,2025-06-13 15:23:52,2025-06-13 15:23:52,GTSTT,GTERI,ok,0.0
1657,3721.1,3721.1,2025-06-13 15:23:52,2025-06-13 15:23:52,GTERI,GTIGL,ok,0.0
1658,3721.1,3721.1,2025-06-13 15:23:52,2025-06-13 15:24:32,GTIGL,GTSTT,ok,0.0
1692,3721.1,3721.1,2025-06-13 15:24:32,2025-06-13 16:23:47,GTSTT,GTERI,ok,0.0
1723,3721.1,3721.1,2025-06-13 16:23:47,2025-06-13 17:23:47,GTERI,GTERI,ok,0.0
1754,3721.1,3721.1,2025-06-13 17:23:47,2025-06-13 18:23:47,GTERI,GTERI,ok,0.0
1785,3721.1,3721.1,2025-06-13 18:23:47,2025-06-13 19:23:47,GTERI,GTERI,ok,0.0
1816,3721.1,3721.1,2025-06-13 19:23:47,2025-06-13 20:23:47,GTERI,GTERI,ok,0.0
1847,3721.1,3721.1,2025-06-13 20:23:47,2025-06-13 21:23:47,GTERI,GTERI,ok,0.0
1867,3721.1,3721.1,2025-06-13 21:23:47,2025-06-13 22:01:29,GTERI,GTIGN,ok,0.0
1868,3721.1,3721.1,2025-06-13 22:01:29,2025-06-13 22:01:29,GTIGN,GTSTT,ok,0.0
1869,3721.1,3721.1,2025-06-13 22:01:29,2025-06-13 22:01:33,GTSTT,GTIGF,ok,0.0
1870,3721.1,3721.1,2025-06-13 22:01:33,2025-06-13 22:01:33,GTIGF,GTSTT,ok,0.0
1871,3721.1,3721.1,2025-06-13 22:01:33,2025-06-13 22:01:35,GTSTT,GTIGN,ok,0.0
1872,3721.1,3721.1,2025-06-13 22:01:35,2025-06-13 22:01:35,GTIGN,GTSTT,ok,0.0
1873,3721.1,3721.3,2025-06-13 22:01:35,2025-06-13 22:02:11,GTSTT,GTERI,ok,0.20000000000027285
1874,3721.3,3721.3,2025-06-13 22:02:11,2025-06-13 22:02:11,GTERI,GTIGL,ok,0.0
1875,3721.3,3721.3,2025-06-13 22:02:11,2025-06-13 22:02:11,GTIGL,GTIGL,ok,0.0
1876,3721.3,3721.3,2025-06-13 22:02:11,2025-06-13 22:02:11,GTIGL,GTIGL,ok,0.0
1877,3721.3,3721.4,2025-06-13 22:02:11,2025-06-13 22:02:16,GTIGL,GTERI,ok,0.09999999999990905
1878,3721.4,3721.5,2025-06-13 22:02:16,2025-06-13 22:02:28,GTERI,GTERI,ok,0.09999999999990905
1879,3721.5,3721.5,2025-06-13 22:02:28,2025-06-13 22:02:30,GTERI,GTERI,ok,0.0
1880,3721.5,3721.6,2025-06-13 22:02:30,2025-06-13 22:02:47,GTERI,GTERI,ok,0.09999999999990905
1881,3721.6,3721.6,2025-06-13 22:02:47,2025-06-13 22:02:49,GTERI,GTERI,ok,0.0
1883,3721.6,3721.6,2025-06-13 22:02:49,2025-06-13 22:02:55,GTERI,GTERI,ok,0.0
1884,3721.6,3721.6,2025-06-13 22:02:55,2025-06-13 22:03:04,GTERI,GTIGF,ok,0.0
1885,3721.6,3721.6,2025-06-13 22:03:04,2025-06-13 22:03:04,GTIGF,GTSTT,ok,0.0
1886,3721.6,3721.6,2025-06-13 22:03:04,2025-06-13 22:03:04,GTSTT,GTERI,ok,0.0
1887,3721.6,3721.6,2025-06-13 22:03:04,2025-06-13 22:03:04,GTERI,GTIGL,ok,0.0
1888,3721.6,3721.6,2025-06-13 22:03:04,2025-06-13 22:04:15,GTIGL,GTSTT,ok,0.0
1890,3721.6,3721.6,2025-06-13 22:04:15,2025-06-13 22:06:38,GTSTT,GTSTT,ok,0.0
1892,3721.6,3721.6,2025-06-13 22:06:38,2025-06-13 22:07:48,GTSTT,GTSTT,ok,0.0
1893,3721.6,3721.6,2025-06-13 22:07:48,2025-06-13 22:08:43,GTSTT,GTIGN,ok,0.0
1894,3721.6,3721.6,2025-06-13 22:08:43,2025-06-13 22:08:43,GTIGN,GTSTT,ok,0.0
1895,3721.6,3721.6,2025-06-13 22:08:43,2025-06-13 22:08:51,GTSTT,GTERI,ok,0.0
1896,3721.6,3721.6,2025-06-13 22:08:51,2025-06-13 22:08:51,GTERI,GTIGL,ok,0.0
1897,3721.6,3721.6,2025-06-13 22:08:51,2025-06-13 22:08:52,GTIGL,GTIGF,ok,0.0
1898,3721.6,3721.6,2025-06-13 22:08:52,2025-06-13 22:08:52,GTIGF,GTSTT,ok,0.0
1899,3721.6,3721.6,2025-06-13 22:08:52,2025-06-13 22:08:52,GTSTT,GTERI,ok,0.0
1900,3721.6,3721.6,2025-06-13 22:08:52,2025-06-13 22:08:52,GTERI,GTIGL,ok,0.0
1901,3721.6,3721.6,2025-06-13 22:08:52,2025-06-13 22:08:53,GTIGL,GTIGN,ok,0.0
1903,3721.6,3721.6,2025-06-13 22:08:53,2025-06-13 22:08:53,GTIGN,GTSTT,ok,0.0
1904,3721.6,3721.6,2025-06-13 22:08:53,2025-06-13 22:08:53,GTSTT,GTIGL,ok,0.0
1905,3721.6,3721.6,2025-06-13 22:08:53,2025-06-13 22:08:57,GTIGL,GTERI,ok,0.0
1906,3721.6,3721.7,2025-06-13 22:08:57,2025-06-13 22:10:01,GTERI,GTERI,ok,0.09999999999990905
1907,3721.7,3721.7,2025-06-13 22:10:01,2025-06-13 22:10:05,GTERI,GTERI,ok,0.0
1909,3721.7,3722.5,2025-06-13 22:10:05,2025-06-13 22:11:51,GTERI,GTERI,ok,0.8000000000001819
1910,3722.5,3722.5,2025-06-13 22:11:51,2025-06-13 22:11:58,GTERI,GTERI,ok,0.0
1911,3722.5,3722.7,2025-06-13 22:11:58,2025-06-13 22:12:26,GTERI,GTERI,ok,0.1999999999998181
1913,3722.7,3722.9,2025-06-13 22:12:26,2025-06-13 22:13:03,GTERI,GTERI,ok,0.20000000000027285
1914,3722.9,3722.9,2025-06-13 22:13:03,2025-06-13 22:13:05,GTERI,GTERI,ok,0.0
1915,3722.9,3723.5,2025-06-13 22:13:05,2025-06-13 22:14:17,GTERI,GTERI,ok,0.599999999999909
1916,3723.5,3723.7,2025-06-13 22:14:17,2025-06-13 22:14:47,GTERI,GTERI,ok,0.1999999999998181
1918,3723.7,3723.8,2025-06-13 22:14:47,2025-06-13 22:14:58,GTERI,GTERI,ok,0.1000000000003638
1919,3723.8,3724.1,2025-06-13 22:14:58,2025-06-13 22:15:23,GTERI,GTERI,ok,0.29999999999972715
1920,3724.1,3724.5,2025-06-13 22:15:23,2025-06-13 22:16:13,GTERI,GTERI,ok,0.40000000000009095
1921,3724.5,3724.8,2025-06-13 22:16:13,2025-06-13 22:16:53,GTERI,GTERI,ok,0.3000000000001819
1923,3724.8,3724.8,2025-06-13 22:16:53,2025-06-13 22:17:02,GTERI,GTERI,ok,0.0
1924,3724.8,3724.9,2025-06-13 22:17:02,2025-06-13 22:17:05,GTERI,GTERI,ok,0.09999999999990905
1925,3724.9,3724.9,2025-06-13 22:17:05,2025-06-13 22:17:07,GTERI,GTERI,ok,0.0
1926,3724.9,3724.9,2025-06-13 22:17:07,2025-06-13 22:17:13,GTERI,GTERI,ok,0.0
1927,3724.9,3725.3,2025-06-13 22:17:13,2025-06-13 22:17:58,GTERI,GTERI,ok,0.40000000000009095
1928,3725.3,3725.3,2025-06-13 22:17:58,2025-06-13 22:18:05,GTERI,GTERI,ok,0.0
1930,3725.3,3725.8,2025-06-13 22:18:05,2025-06-13 22:18:57,GTERI,GTERI,ok,0.5
1931,3725.8,3726.1,2025-06-13 22:18:57,2025-06-13 22:19:39,GTERI,GTERI,ok,0.29999999999972715
1932,3726.1,3726.2,2025-06-13 22:19:39,2025-06-13 22:19:44,GTERI,GTERI,ok,0.09999999999990905
1933,3726.2,3726.4,2025-06-13 22:19:44,2025-06-13 22:20:07,GTERI,GTERI,ok,0.20000000000027285
1934,3726.4,3726.4,2025-06-13 22:20:07,2025-06-13 22:20:17,GTERI,GTERI,ok,0.0
1935,3726.4,3726.5,2025-06-13 22:20:17,2025-06-13 22:20:22,GTERI,GTERI,ok,0.09999999999990905
1936,3726.5,3726.5,2025-06-13 22:20:22,2025-06-13 22:20:30,GTERI,GTERI,ok,0.0
1937,3726.5,3726.5,2025-06-13 22:20:30,2025-06-13 22:20:34,GTERI,GTERI,ok,0.0
1938,3726.5,3726.5,2025-06-13 22:20:34,2025-06-13 22:20:36,GTERI,GTERI,ok,0.0
1939,3726.5,3726.6,2025-06-13 22:20:36,2025-06-13 22:20:38,GTERI,GTERI,ok,0.09999999999990905
1941,3726.6,3726.8,2025-06-13 22:20:38,2025-06-13 22:20:58,GTERI,GTERI,ok,0.20000000000027285
1942,3726.8,3727.0,2025-06-13 22:20:58,2025-06-13 22:21:33,GTERI,GTERI,ok,0.1999999999998181
1943,3727.0,3727.0,2025-06-13 22:21:33,2025-06-13 22:21:40,GTERI,GTERI,ok,0.0
1944,3727.0,3727.0,2025-06-13 22:21:40,2025-06-13 22:21:43,GTERI,GTERI,ok,0.0
1946,3727.0,3728.0,2025-06-13 22:21:43,2025-06-13 22:22:59,GTERI,GTERI,ok,1.0
1947,3728.0,3728.1,2025-06-13 22:22:59,2025-06-13 22:23:22,GTERI,GTERI,ok,0.09999999999990905
1948,3728.1,3728.1,2025-06-13 22:23:22,2025-06-13 22:23:24,GTERI,GTERI,ok,0.0
1949,3728.1,3728.2,2025-06-13 22:23:24,2025-06-13 22:23:29,GTERI,GTERI,ok,0.09999999999990905
1950,3728.2,3728.2,2025-06-13 22:23:29,2025-06-13 22:23:47,GTERI,GTERI,ok,0.0
1951,3728.2,3728.2,2025-06-13 22:23:47,2025-06-13 22:23:49,GTERI,GTERI,ok,0.0
1952,3728.2,3728.3,2025-06-13 22:23:49,2025-06-13 22:23:55,GTERI,GTERI,ok,0.1000000000003638
1953,3728.3,3728.3,2025-06-13 22:23:55,2025-06-13 22:23:58,GTERI,GTERI,ok,0.0
1954,3728.3,3728.3,2025-06-13 22:23:58,2025-06-13 22:24:00,GTERI,GTERI,ok,0.0
1955,3728.3,3728.3,2025-06-13 22:24:00,2025-06-13 22:24:03,GTERI,GTERI,ok,0.0
1956,3728.3,3728.4,2025-06-13 22:24:03,2025-06-13 22:24:20,GTERI,GTERI,ok,0.09999999999990905
1957,3728.4,3728.4,2025-06-13 22:24:20,2025-06-13 22:24:27,GTERI,GTERI,ok,0.0
1959,3728.4,3728.4,2025-06-13 22:24:27,2025-06-13 22:25:13,GTERI,GTIGF,ok,0.0
1960,3728.4,3728.4,2025-06-13 22:25:13,2025-06-13 22:25:13,GTIGF,GTSTT,ok,0.0
1961,3728.4,3728.4,2025-06-13 22:25:13,2025-06-13 22:25:13,GTSTT,GTERI,ok,0.0
1962,3728.4,3728.4,2025-06-13 22:25:13,2025-06-13 22:25:13,GTERI,GTIGL,ok,0.0
1963,3728.4,3728.4,2025-06-13 22:25:13,2025-06-13 22:26:17,GTIGL,GTSTT,ok,0.0
1965,3728.4,3728.4,2025-06-13 22:26:17,2025-06-13 22:28:03,GTSTT,GTIGN,ok,0.0
1966,3728.4,3728.4,2025-06-13 22:28:03,2025-06-13 22:28:03,GTIGN,GTSTT,ok,0.0
1967,3728.4,3728.4,2025-06-13 22:28:03,2025-06-13 22:28:03,GTSTT,GTIGL,ok,0.0
1968,3728.4,3728.4,2025-06-13 22:28:03,2025-06-13 22:28:04,GTIGL,GTIGF,ok,0.0
1969,3728.4,3728.4,2025-06-13 22:28:04,2025-06-13 22:28:04,GTIGF,GTSTT,ok,0.0
1970,3728.4,3728.4,2025-06-13 22:28:04,2025-06-13 22:28:05,GTSTT,GTIGL,ok,0.0
1971,3728.4,3728.4,2025-06-13 22:28:05,2025-06-13 22:28:05,GTIGL,GTIGN,ok,0.0
1972,3728.4,3728.4,2025-06-13 22:28:05,2025-06-13 22:28:05,GTIGN,GTSTT,ok,0.0
1973,3728.4,3728.4,2025-06-13 22:28:05,2025-06-13 22:28:06,GTSTT,GTIGL,ok,0.0
1974,3728.4,3728.4,2025-06-13 22:28:06,2025-06-13 22:28:10,GTIGL,GTERI,ok,0.0
1975,3728.4,3728.4,2025-06-13 22:28:10,2025-06-13 22:28:12,GTERI,GTERI,ok,0.0
1976,3728.4,3728.4,2025-06-13 22:28:12,2025-06-13 22:28:16,GTERI,GTERI,ok,0.0
1977,3728.4,3728.4,2025-06-13 22:28:16,2025-06-13 22:28:17,GTERI,GTERI,ok,0.0
1978,3728.4,3728.4,2025-06-13 22:28:17,2025-06-13 22:28:31,GTERI,GTIGF,ok,0.0
1979,3728.4,3728.4,2025-06-13 22:28:31,2025-06-13 22:28:31,GTIGF,GTSTT,ok,0.0
1980,3728.4,3728.4,2025-06-13 22:28:31,2025-06-13 22:28:32,GTSTT,GTERI,ok,0.0
1981,3728.4,3728.4,2025-06-13 22:28:32,2025-06-13 22:28:32,GTERI,GTIGL,ok,0.0
1983,3728.4,3728.4,2025-06-13 22:28:32,2025-06-13 22:29:30,GTIGL,GTSTT,ok,0.0
2013,3728.4,3728.4,2025-06-13 22:29:30,2025-06-13 23:28:27,GTSTT,GTERI,ok,0.0
2044,3728.4,3728.4,2025-06-13 23:28:27,2025-06-14 00:28:27,GTERI,GTERI,ok,0.0
2076,3728.4,3728.4,2025-06-14 00:28:27,2025-06-14 01:28:27,GTERI,GTERI,ok,0.0
2107,3728.4,3728.4,2025-06-14 01:28:27,2025-06-14 02:28:27,GTERI,GTERI,ok,0.0
2138,3728.4,3728.4,2025-06-14 02:28:27,2025-06-14 03:28:27,GTERI,GTERI,ok,0.0
2170,3728.4,3728.4,2025-06-14 03:28:27,2025-06-14 04:28:27,GTERI,GTERI,ok,0.0
2201,3728.4,3728.4,2025-06-14 04:28:27,2025-06-14 05:28:27,GTERI,GTERI,ok,0.0
2232,3728.4,3728.4,2025-06-14 05:28:27,2025-06-14 06:28:27,GTERI,GTERI,ok,0.0
2263,3728.4,3728.4,2025-06-14 06:28:27,2025-06-14 07:28:27,GTERI,GTERI,ok,0.0
2294,3728.4,3728.4,2025-06-14 07:28:27,2025-06-14 08:28:27,GTERI,GTERI,ok,0.0
2325,3728.4,3728.4,2025-06-14 08:28:27,2025-06-14 09:28:27,GTERI,GTERI,ok,0.0
2356,3728.4,3728.4,2025-06-14 09:28:27,2025-06-14 10:28:27,GTERI,GTERI,ok,0.0
2357,3728.4,3728.4,2025-06-14 10:28:27,2025-06-14 10:28:36,GTERI,GTSTT,ok,0.0
2359,3728.4,3728.4,2025-06-14 10:28:36,2025-06-14 10:30:45,GTSTT,GTSTT,ok,0.0
2389,3728.4,3728.4,2025-06-14 10:30:45,2025-06-14 11:28:27,GTSTT,GTERI,ok,0.0
2420,3728.4,3728.4,2025-06-14 11:28:27,2025-06-14 12:28:27,GTERI,GTERI,ok,0.0
2451,3728.4,3728.4,2025-06-14 12:28:27,2025-06-14 13:28:27,GTERI,GTERI,ok,0.0
2469,3728.4,3728.4,2025-06-14 13:28:27,2025-06-14 14:03:29,GTERI,GTIGN,ok,0.0
2470,3728.4,3728.4,2025-06-14 14:03:29,2025-06-14 14:03:29,GTIGN,GTSTT,ok,0.0
2472,3728.4,3728.4,2025-06-14 14:03:29,2025-06-14 14:03:56,GTSTT,GTIGF,ok,0.0
2473,3728.4,3728.4,2025-06-14 14:03:56,2025-06-14 14:03:56,GTIGF,GTSTT,ok,0.0
2474,3728.4,3728.4,2025-06-14 14:03:56,2025-06-14 14:03:58,GTSTT,GTIGN,ok,0.0
2475,3728.4,3728.4,2025-06-14 14:03:58,2025-06-14 14:03:58,GTIGN,GTSTT,ok,0.0
2476,3728.4,3728.4,2025-06-14 14:03:58,2025-06-14 14:04:23,GTSTT,GTERI,ok,0.0
2477,3728.4,3728.4,2025-06-14 14:04:23,2025-06-14 14:04:23,GTERI,GTIGL,ok,0.0
2478,3728.4,3728.4,2025-06-14 14:04:23,2025-06-14 14:04:23,GTIGL,GTIGL,ok,0.0
2479,3728.4,3728.4,2025-06-14 14:04:23,2025-06-14 14:04:23,GTIGL,GTIGL,ok,0.0
2480,3728.4,3728.4,2025-06-14 14:04:23,2025-06-14 14:05:40,GTIGL,GTERI,ok,0.0
2481,3728.4,3728.5,2025-06-14 14:05:40,2025-06-14 14:05:44,GTERI,GTERI,ok,0.09999999999990905
2483,3728.5,3728.5,2025-06-14 14:05:44,2025-06-14 14:05:48,GTERI,GTERI,ok,0.0
2484,3728.5,3728.5,2025-06-14 14:05:48,2025-06-14 14:05:50,GTERI,GTERI,ok,0.0
2485,3728.5,3728.5,2025-06-14 14:05:50,2025-06-14 14:05:58,GTERI,GTERI,ok,0.0
2486,3728.5,3728.5,2025-06-14 14:05:58,2025-06-14 14:06:01,GTERI,GTERI,ok,0.0
2487,3728.5,3728.5,2025-06-14 14:06:01,2025-06-14 14:06:03,GTERI,GTERI,ok,0.0
2488,3728.5,3728.7,2025-06-14 14:06:03,2025-06-14 14:06:22,GTERI,GTERI,ok,0.1999999999998181
2489,3728.7,3728.7,2025-06-14 14:06:22,2025-06-14 14:06:28,GTERI,GTERI,ok,0.0
2490,3728.7,3728.7,2025-06-14 14:06:28,2025-06-14 14:06:30,GTERI,GTERI,ok,0.0
2491,3728.7,3728.8,2025-06-14 14:06:30,2025-06-14 14:06:41,GTERI,GTERI,ok,0.1000000000003638
2492,3728.8,3728.8,2025-06-14 14:06:41,2025-06-14 14:06:43,GTERI,GTERI,ok,0.0
2493,3728.8,3728.8,2025-06-14 14:06:43,2025-06-14 14:07:03,GTERI,GTERI,ok,0.0
2495,3728.8,3728.8,2025-06-14 14:07:03,2025-06-14 14:08:43,GTERI,GTIGF,ok,0.0
2496,3728.8,3728.8,2025-06-14 14:08:43,2025-06-14 14:08:43,GTIGF,GTSTT,ok,0.0
2497,3728.8,3728.8,2025-06-14 14:08:43,2025-06-14 14:08:43,GTSTT,GTIGN,ok,0.0
2498,3728.8,3728.8,2025-06-14 14:08:43,2025-06-14 14:08:43,GTIGN,GTSTT,ok,0.0
2499,3728.8,3728.8,2025-06-14 14:08:43,2025-06-14 14:08:43,GTSTT,GTIGL,ok,0.0
2500,3728.8,3728.8,2025-06-14 14:08:43,2025-06-14 14:08:43,GTIGL,GTIGL,ok,0.0
2501,3728.8,3728.8,2025-06-14 14:08:43,2025-06-14 14:08:43,GTIGL,GTIGF,ok,0.0
2502,3728.8,3728.8,2025-06-14 14:08:43,2025-06-14 14:08:43,GTIGF,GTSTT,ok,0.0
2503,3728.8,3728.8,2025-06-14 14:08:43,2025-06-14 14:08:44,GTSTT,GTIGL,ok,0.0
2504,3728.8,3728.8,2025-06-14 14:08:44,2025-06-14 14:09:28,GTIGL,GTSTT,ok,0.0
2510,3728.8,3728.8,2025-06-14 14:09:28,2025-06-14 14:18:02,GTSTT,GTSTT,ok,0.0
2511,3728.8,3728.8,2025-06-14 14:18:02,2025-06-14 14:18:35,GTSTT,GTIGN,ok,0.0
2512,3728.8,3728.8,2025-06-14 14:18:35,2025-06-14 14:18:35,GTIGN,GTSTT,ok,0.0
2513,3728.8,3728.8,2025-06-14 14:18:35,2025-06-14 14:18:36,GTSTT,GTIGF,ok,0.0
2514,3728.8,3728.8,2025-06-14 14:18:36,2025-06-14 14:18:36,GTIGF,GTSTT,ok,0.0
2515,3728.8,3728.8,2025-06-14 14:18:36,2025-06-14 14:18:37,GTSTT,GTIGN,ok,0.0
2516,3728.8,3728.8,2025-06-14 14:18:37,2025-06-14 14:18:37,GTIGN,GTSTT,ok,0.0
2517,3728.8,3728.8,2025-06-14 14:18:37,2025-06-14 14:18:46,GTSTT,GTERI,ok,0.0
2518,3728.8,3728.8,2025-06-14 14:18:46,2025-06-14 14:18:46,GTERI,GTIGL,ok,0.0
2519,3728.8,3728.8,2025-06-14 14:18:46,2025-06-14 14:18:46,GTIGL,GTIGL,ok,0.0
2520,3728.8,3728.8,2025-06-14 14:18:46,2025-06-14 14:18:46,GTIGL,GTIGL,ok,0.0
2522,3728.8,3728.8,2025-06-14 14:18:46,2025-06-14 14:21:44,GTIGL,GTERI,ok,0.0
2524,3728.8,3728.9,2025-06-14 14:21:44,2025-06-14 14:23:27,GTERI,GTERI,ok,0.09999999999990905
2525,3728.9,3729.0,2025-06-14 14:23:27,2025-06-14 14:23:34,GTERI,GTERI,ok,0.09999999999990905
2526,3729.0,3729.0,2025-06-14 14:23:34,2025-06-14 14:23:37,GTERI,GTERI,ok,0.0
2527,3729.0,3729.0,2025-06-14 14:23:37,2025-06-14 14:23:39,GTERI,GTERI,ok,0.0
2529,3729.0,3729.1,2025-06-14 14:23:39,2025-06-14 14:23:58,GTERI,GTERI,ok,0.09999999999990905
2530,3729.1,3729.2,2025-06-14 14:23:58,2025-06-14 14:24:00,GTERI,GTERI,ok,0.09999999999990905
2531,3729.2,3729.4,2025-06-14 14:24:00,2025-06-14 14:24:34,GTERI,GTERI,ok,0.20000000000027285
2532,3729.4,3729.4,2025-06-14 14:24:34,2025-06-14 14:24:36,GTERI,GTERI,ok,0.0
2533,3729.4,3729.4,2025-06-14 14:24:36,2025-06-14 14:24:37,GTERI,GTERI,ok,0.0
2534,3729.4,3729.5,2025-06-14 14:24:37,2025-06-14 14:24:39,GTERI,GTERI,ok,0.09999999999990905
2535,3729.5,3729.5,2025-06-14 14:24:39,2025-06-14 14:24:44,GTERI,GTERI,ok,0.0
2537,3729.5,3731.0,2025-06-14 14:24:44,2025-06-14 14:26:34,GTERI,GTERI,ok,1.5
2538,3731.0,3731.2,2025-06-14 14:26:34,2025-06-14 14:26:44,GTERI,GTERI,ok,0.1999999999998181
2539,3731.2,3731.3,2025-06-14 14:26:44,2025-06-14 14:26:50,GTERI,GTERI,ok,0.1000000000003638
2540,3731.3,3731.4,2025-06-14 14:26:50,2025-06-14 14:26:57,GTERI,GTERI,ok,0.09999999999990905
2541,3731.4,3731.5,2025-06-14 14:26:57,2025-06-14 14:27:03,GTERI,GTERI,ok,0.09999999999990905
