linha,Hodômetro_anterior,Hodômetro_atual,data_anterior,data_atual,sequencia_anterior,sequencia_atual,tipo_mensagem_anterior,tipo_mensagem_atual,tipo_problema,Diferenca
845,253.7,253.7,2025-06-12 13:27:33,2025-06-12 13:27:35,2953.0,2954.0,GTERI,GTERI,ok,0.0
846,253.7,253.7,2025-06-12 13:27:35,2025-06-12 13:27:39,2954.0,2955.0,GTERI,GTERI,ok,0.0
847,253.7,253.7,2025-06-12 13:27:39,2025-06-12 13:27:40,2955.0,2956.0,GTERI,GTERI,ok,0.0
848,253.7,253.7,2025-06-12 13:27:40,2025-06-12 13:27:41,2956.0,2957.0,GTERI,GTERI,ok,0.0
849,253.7,253.7,2025-06-12 13:27:41,2025-06-12 13:27:46,2957.0,2958.0,GTERI,GTIGF,ok,0.0
850,253.7,253.7,2025-06-12 13:27:46,2025-06-12 13:27:46,2958.0,2959.0,GTIGF,GTSTT,ok,0.0
851,253.7,253.7,2025-06-12 13:27:46,2025-06-12 13:27:46,2959.0,2960.0,GTSTT,GTERI,ok,0.0
852,253.7,253.7,2025-06-12 13:27:46,2025-06-12 13:27:47,2960.0,2961.0,GTERI,GTIGL,ok,0.0
854,253.7,253.7,2025-06-12 13:27:47,2025-06-12 13:28:28,2961.0,2963.0,GTIGL,GTSTT,ok,0.0
878,253.7,253.7,2025-06-12 13:28:28,2025-06-12 14:14:18,2963.0,2987.0,GTSTT,GTIGN,ok,0.0
879,253.7,253.7,2025-06-12 14:14:18,2025-06-12 14:14:18,2987.0,2988.0,GTIGN,GTSTT,ok,0.0
880,253.7,253.7,2025-06-12 14:14:18,2025-06-12 14:14:27,2988.0,2989.0,GTSTT,GTERI,ok,0.0
881,253.7,253.7,2025-06-12 14:14:27,2025-06-12 14:14:27,2989.0,2990.0,GTERI,GTIGL,ok,0.0
882,253.7,253.7,2025-06-12 14:14:27,2025-06-12 14:14:43,2990.0,2991.0,GTIGL,GTERI,ok,0.0
883,253.7,253.7,2025-06-12 14:14:43,2025-06-12 14:14:56,2991.0,2992.0,GTERI,GTERI,ok,0.0
884,253.7,253.7,2025-06-12 14:14:56,2025-06-12 14:15:00,2992.0,2993.0,GTERI,GTERI,ok,0.0
885,253.7,253.7,2025-06-12 14:15:00,2025-06-12 14:15:07,2993.0,2994.0,GTERI,GTERI,ok,0.0
886,253.7,253.8,2025-06-12 14:15:07,2025-06-12 14:15:09,2994.0,2995.0,GTERI,GTERI,ok,0.10000000000002274
887,253.8,253.8,2025-06-12 14:15:09,2025-06-12 14:15:22,2995.0,2996.0,GTERI,GTERI,ok,0.0
888,253.8,253.8,2025-06-12 14:15:22,2025-06-12 14:15:24,2996.0,2997.0,GTERI,GTERI,ok,0.0
889,253.8,253.9,2025-06-12 14:15:24,2025-06-12 14:15:41,2997.0,2998.0,GTERI,GTERI,ok,0.09999999999999432
890,253.9,253.9,2025-06-12 14:15:41,2025-06-12 14:15:42,2998.0,2999.0,GTERI,GTERI,ok,0.0
891,253.9,254.0,2025-06-12 14:15:42,2025-06-12 14:15:53,2999.0,3000.0,GTERI,GTERI,ok,0.09999999999999432
892,254.0,254.0,2025-06-12 14:15:53,2025-06-12 14:15:55,3000.0,3001.0,GTERI,GTERI,ok,0.0
893,254.0,254.0,2025-06-12 14:15:55,2025-06-12 14:16:04,3001.0,3002.0,GTERI,GTERI,ok,0.0
894,254.0,254.0,2025-06-12 14:16:04,2025-06-12 14:16:10,3002.0,3003.0,GTERI,GTIGF,ok,0.0
895,254.0,254.0,2025-06-12 14:16:10,2025-06-12 14:16:10,3003.0,3004.0,GTIGF,GTSTT,ok,0.0
896,254.0,254.0,2025-06-12 14:16:10,2025-06-12 14:16:10,3004.0,3005.0,GTSTT,GTERI,ok,0.0
897,254.0,254.0,2025-06-12 14:16:10,2025-06-12 14:16:10,3005.0,3006.0,GTERI,GTIGL,ok,0.0
899,254.0,254.0,2025-06-12 14:16:10,2025-06-12 14:16:52,3006.0,3008.0,GTIGL,GTSTT,ok,0.0
909,254.0,254.0,2025-06-12 14:16:52,2025-06-12 14:34:46,3008.0,3018.0,GTSTT,GTIGN,ok,0.0
910,254.0,254.0,2025-06-12 14:34:46,2025-06-12 14:34:46,3018.0,3019.0,GTIGN,GTSTT,ok,0.0
911,254.0,254.0,2025-06-12 14:34:46,2025-06-12 14:34:54,3019.0,3020.0,GTSTT,GTERI,ok,0.0
912,254.0,254.0,2025-06-12 14:34:54,2025-06-12 14:34:54,3020.0,3021.0,GTERI,GTIGL,ok,0.0
913,254.0,254.0,2025-06-12 14:34:54,2025-06-12 14:34:59,3021.0,3022.0,GTIGL,GTERI,ok,0.0
914,254.0,254.1,2025-06-12 14:34:59,2025-06-12 14:35:09,3022.0,3023.0,GTERI,GTERI,ok,0.09999999999999432
915,254.1,254.1,2025-06-12 14:35:09,2025-06-12 14:35:11,3023.0,3024.0,GTERI,GTERI,ok,0.0
917,254.1,254.7,2025-06-12 14:35:11,2025-06-12 14:37:56,3024.0,3026.0,GTERI,GTERI,ok,0.5999999999999943
920,254.7,255.9,2025-06-12 14:37:56,2025-06-12 14:40:14,3026.0,3029.0,GTERI,GTERI,ok,1.200000000000017
921,255.9,256.0,2025-06-12 14:40:14,2025-06-12 14:40:22,3029.0,3030.0,GTERI,GTERI,ok,0.09999999999999432
922,256.0,256.0,2025-06-12 14:40:22,2025-06-12 14:40:24,3030.0,3031.0,GTERI,GTERI,ok,0.0
923,256.0,256.0,2025-06-12 14:40:24,2025-06-12 14:40:26,3031.0,3032.0,GTERI,GTERI,ok,0.0
924,256.0,256.4,2025-06-12 14:40:26,2025-06-12 14:40:56,3032.0,3033.0,GTERI,GTERI,ok,0.39999999999997726
927,256.4,259.9,2025-06-12 14:40:56,2025-06-12 14:43:56,3033.0,3036.0,GTERI,GTERI,ok,3.5
928,259.9,259.9,2025-06-12 14:43:56,2025-06-12 14:43:58,3036.0,3037.0,GTERI,GTERI,ok,0.0
929,259.9,259.9,2025-06-12 14:43:58,2025-06-12 14:44:00,3037.0,3038.0,GTERI,GTERI,ok,0.0
930,259.9,259.9,2025-06-12 14:44:00,2025-06-12 14:44:05,3038.0,3039.0,GTERI,GTERI,ok,0.0
931,259.9,259.9,2025-06-12 14:44:05,2025-06-12 14:44:08,3039.0,3040.0,GTERI,GTERI,ok,0.0
933,259.9,260.0,2025-06-12 14:44:08,2025-06-12 14:44:18,3040.0,3042.0,GTERI,GTERI,ok,0.10000000000002274
934,260.0,260.0,2025-06-12 14:44:18,2025-06-12 14:44:20,3042.0,3043.0,GTERI,GTERI,ok,0.0
935,260.0,260.0,2025-06-12 14:44:20,2025-06-12 14:44:22,3043.0,3044.0,GTERI,GTERI,ok,0.0
936,260.0,260.0,2025-06-12 14:44:22,2025-06-12 14:44:23,3044.0,3045.0,GTERI,GTERI,ok,0.0
937,260.0,260.0,2025-06-12 14:44:23,2025-06-12 14:44:25,3045.0,3046.0,GTERI,GTERI,ok,0.0
938,260.0,260.0,2025-06-12 14:44:25,2025-06-12 14:44:30,3046.0,3047.0,GTERI,GTERI,ok,0.0
939,260.0,260.0,2025-06-12 14:44:30,2025-06-12 14:45:17,3047.0,3048.0,GTERI,GTSTT,ok,0.0
940,260.0,260.0,2025-06-12 14:45:17,2025-06-12 14:45:17,3048.0,3048.0,GTSTT,GTSTT,ok,0.0
941,260.0,260.0,2025-06-12 14:45:17,2025-06-12 14:45:17,3048.0,3048.0,GTSTT,GTSTT,ok,0.0
942,260.0,260.0,2025-06-12 14:45:17,2025-06-12 14:45:17,3048.0,3048.0,GTSTT,GTSTT,ok,0.0
943,260.0,260.0,2025-06-12 14:45:17,2025-06-12 14:45:17,3048.0,3048.0,GTSTT,GTSTT,ok,0.0
945,260.0,260.0,2025-06-12 14:45:17,2025-06-12 14:45:17,3048.0,3048.0,GTSTT,GTSTT,ok,0.0
946,260.0,260.0,2025-06-12 14:45:17,2025-06-12 14:46:26,3048.0,3050.0,GTSTT,GTSTT,ok,0.0
947,260.0,260.0,2025-06-12 14:46:26,2025-06-12 14:46:56,3050.0,3051.0,GTSTT,GTERI,ok,0.0
948,260.0,260.0,2025-06-12 14:46:56,2025-06-12 14:47:52,3051.0,3052.0,GTERI,GTSTT,ok,0.0
949,260.0,260.0,2025-06-12 14:47:52,2025-06-12 14:48:13,3052.0,3053.0,GTSTT,GTSTT,ok,0.0
951,260.0,260.0,2025-06-12 14:48:13,2025-06-12 14:49:56,3053.0,3055.0,GTSTT,GTERI,ok,0.0
952,260.0,260.0,2025-06-12 14:49:56,2025-06-12 14:50:37,3055.0,3056.0,GTERI,GTSTT,ok,0.0
953,260.0,260.0,2025-06-12 14:50:37,2025-06-12 14:50:38,3056.0,3057.0,GTSTT,GTSTT,ok,0.0
955,260.0,260.0,2025-06-12 14:50:38,2025-06-12 14:52:45,3057.0,3059.0,GTSTT,GTSTT,ok,0.0
956,260.0,260.0,2025-06-12 14:52:45,2025-06-12 14:52:56,3059.0,3060.0,GTSTT,GTERI,ok,0.0
958,260.0,260.0,2025-06-12 14:52:56,2025-06-12 14:54:06,3060.0,3062.0,GTERI,GTSTT,ok,0.0
959,260.0,260.0,2025-06-12 14:54:06,2025-06-12 14:54:40,3062.0,3063.0,GTSTT,GTIGF,ok,0.0
960,260.0,260.0,2025-06-12 14:54:40,2025-06-12 14:54:40,3063.0,3064.0,GTIGF,GTSTT,ok,0.0
961,260.0,260.0,2025-06-12 14:54:40,2025-06-12 14:54:40,3064.0,3065.0,GTSTT,GTERI,ok,0.0
962,260.0,260.0,2025-06-12 14:54:40,2025-06-12 14:54:40,3065.0,3066.0,GTERI,GTIGL,ok,0.0
963,260.0,260.0,2025-06-12 14:54:40,2025-06-12 14:55:15,3066.0,3067.0,GTIGL,GTSTT,ok,0.0
994,260.0,260.0,2025-06-12 14:55:15,2025-06-12 15:54:36,3067.0,3098.0,GTSTT,GTERI,ok,0.0
1003,260.0,260.0,2025-06-12 15:54:36,2025-06-12 16:10:02,3098.0,3107.0,GTERI,GTPDP,ok,0.0
1004,260.0,260.0,2025-06-12 16:10:02,2025-06-12 16:11:32,3107.0,3108.0,GTPDP,GTIGN,ok,0.0
1005,260.0,260.0,2025-06-12 16:11:32,2025-06-12 16:11:32,3108.0,3109.0,GTIGN,GTSTT,ok,0.0
1006,260.0,260.0,2025-06-12 16:11:32,2025-06-12 16:11:40,3109.0,3110.0,GTSTT,GTERI,ok,0.0
1007,260.0,260.0,2025-06-12 16:11:40,2025-06-12 16:11:40,3110.0,3111.0,GTERI,GTIGL,ok,0.0
1008,260.0,260.0,2025-06-12 16:11:40,2025-06-12 16:11:44,3111.0,3112.0,GTIGL,GTERI,ok,0.0
1009,260.0,260.0,2025-06-12 16:11:44,2025-06-12 16:11:45,3112.0,3113.0,GTERI,GTERI,ok,0.0
1010,260.0,260.0,2025-06-12 16:11:45,2025-06-12 16:11:49,3113.0,3114.0,GTERI,GTERI,ok,0.0
1011,260.0,260.1,2025-06-12 16:11:49,2025-06-12 16:12:03,3114.0,3115.0,GTERI,GTERI,ok,0.10000000000002274
1012,260.1,260.1,2025-06-12 16:12:03,2025-06-12 16:12:10,3115.0,3116.0,GTERI,GTERI,ok,0.0
1013,260.1,260.1,2025-06-12 16:12:10,2025-06-12 16:12:25,3116.0,3117.0,GTERI,GTERI,ok,0.0
1014,260.1,260.1,2025-06-12 16:12:25,2025-06-12 16:12:29,3117.0,3118.0,GTERI,GTERI,ok,0.0
1016,260.1,263.0,2025-06-12 16:12:29,2025-06-12 16:14:42,3118.0,3120.0,GTERI,GTERI,ok,2.8999999999999773
1018,263.0,264.0,2025-06-12 16:14:42,2025-06-12 16:15:31,3120.0,3122.0,GTERI,GTERI,ok,1.0
1019,264.0,264.0,2025-06-12 16:15:31,2025-06-12 16:15:33,3122.0,3123.0,GTERI,GTERI,ok,0.0
1021,264.0,265.2,2025-06-12 16:15:33,2025-06-12 16:17:42,3123.0,3125.0,GTERI,GTERI,ok,1.1999999999999886
1023,265.2,265.7,2025-06-12 16:17:42,2025-06-12 16:19:27,3125.0,3127.0,GTERI,GTERI,ok,0.5
1024,265.7,266.5,2025-06-12 16:19:27,2025-06-12 16:20:42,3127.0,3128.0,GTERI,GTERI,ok,0.8000000000000114
1026,266.5,266.8,2025-06-12 16:20:42,2025-06-12 16:21:25,3128.0,3130.0,GTERI,GTERI,ok,0.30000000000001137
1027,266.8,266.8,2025-06-12 16:21:25,2025-06-12 16:21:27,3130.0,3131.0,GTERI,GTERI,ok,0.0
1028,266.8,266.8,2025-06-12 16:21:27,2025-06-12 16:21:34,3131.0,3132.0,GTERI,GTERI,ok,0.0
1029,266.8,267.9,2025-06-12 16:21:34,2025-06-12 16:23:02,3132.0,3133.0,GTERI,GTERI,ok,1.099999999999966
1031,267.9,268.4,2025-06-12 16:23:02,2025-06-12 16:23:42,3133.0,3135.0,GTERI,GTERI,ok,0.5
1032,268.4,268.5,2025-06-12 16:23:42,2025-06-12 16:23:51,3135.0,3136.0,GTERI,GTERI,ok,0.10000000000002274
1033,268.5,268.5,2025-06-12 16:23:51,2025-06-12 16:23:53,3136.0,3137.0,GTERI,GTERI,ok,0.0
1034,268.5,268.7,2025-06-12 16:23:53,2025-06-12 16:24:29,3137.0,3138.0,GTERI,GTERI,ok,0.19999999999998863
1035,268.7,268.8,2025-06-12 16:24:29,2025-06-12 16:24:53,3138.0,3139.0,GTERI,GTIGF,ok,0.10000000000002274
1036,268.8,268.8,2025-06-12 16:24:53,2025-06-12 16:24:53,3139.0,3139.0,GTIGF,GTIGF,ok,0.0
1038,268.8,268.8,2025-06-12 16:24:53,2025-06-12 16:24:53,3139.0,3140.0,GTIGF,GTSTT,ok,0.0
1039,268.8,268.8,2025-06-12 16:24:53,2025-06-12 16:24:53,3140.0,3141.0,GTSTT,GTERI,ok,0.0
1040,268.8,268.8,2025-06-12 16:24:53,2025-06-12 16:24:53,3141.0,3142.0,GTERI,GTIGL,ok,0.0
1041,268.8,268.8,2025-06-12 16:24:53,2025-06-12 16:25:37,3142.0,3144.0,GTIGL,GTSTT,ok,0.0
1071,268.8,268.8,2025-06-12 16:25:37,2025-06-12 17:24:49,3144.0,3174.0,GTSTT,GTERI,ok,0.0
1073,268.8,268.8,2025-06-12 17:24:49,2025-06-12 17:26:55,3174.0,3176.0,GTERI,GTIGN,ok,0.0
1074,268.8,268.8,2025-06-12 17:26:55,2025-06-12 17:26:55,3176.0,3177.0,GTIGN,GTSTT,ok,0.0
1075,268.8,268.8,2025-06-12 17:26:55,2025-06-12 17:27:03,3177.0,3178.0,GTSTT,GTERI,ok,0.0
1076,268.8,268.8,2025-06-12 17:27:03,2025-06-12 17:27:03,3178.0,3179.0,GTERI,GTIGL,ok,0.0
1077,268.8,268.8,2025-06-12 17:27:03,2025-06-12 17:27:06,3179.0,3180.0,GTIGL,GTERI,ok,0.0
1078,268.8,268.8,2025-06-12 17:27:06,2025-06-12 17:27:09,3180.0,3181.0,GTERI,GTERI,ok,0.0
1081,268.8,269.0,2025-06-12 17:27:09,2025-06-12 17:27:58,3181.0,3183.0,GTERI,GTERI,ok,0.19999999999998863
1080,269.0,269.1,2025-06-12 17:27:58,2025-06-12 17:28:03,3183.0,3184.0,GTERI,GTPDP,ok,0.10000000000002274
1082,269.1,269.1,2025-06-12 17:28:03,2025-06-12 17:28:05,3184.0,3185.0,GTPDP,GTERI,ok,0.0
1083,269.1,269.1,2025-06-12 17:28:05,2025-06-12 17:28:08,3185.0,3186.0,GTERI,GTERI,ok,0.0
1084,269.1,269.6,2025-06-12 17:28:08,2025-06-12 17:29:13,3186.0,3187.0,GTERI,GTERI,ok,0.5
1085,269.6,270.2,2025-06-12 17:29:13,2025-06-12 17:30:05,3187.0,3188.0,GTERI,GTERI,ok,0.5999999999999659
1086,270.2,270.7,2025-06-12 17:30:05,2025-06-12 17:30:50,3188.0,3189.0,GTERI,GTERI,ok,0.5
1087,270.7,270.7,2025-06-12 17:30:50,2025-06-12 17:30:53,3189.0,3190.0,GTERI,GTERI,ok,0.0
1088,270.7,270.7,2025-06-12 17:30:53,2025-06-12 17:30:59,3190.0,3191.0,GTERI,GTERI,ok,0.0
1089,270.7,270.7,2025-06-12 17:30:59,2025-06-12 17:31:00,3191.0,3192.0,GTERI,GTERI,ok,0.0
1091,270.7,271.7,2025-06-12 17:31:00,2025-06-12 17:32:47,3192.0,3194.0,GTERI,GTERI,ok,1.0
1092,271.7,271.7,2025-06-12 17:32:47,2025-06-12 17:32:49,3194.0,3195.0,GTERI,GTERI,ok,0.0
1093,271.7,271.8,2025-06-12 17:32:49,2025-06-12 17:33:02,3195.0,3196.0,GTERI,GTERI,ok,0.10000000000002274
1095,271.8,271.8,2025-06-12 17:33:02,2025-06-12 17:33:05,3196.0,3198.0,GTERI,GTERI,ok,0.0
1096,271.8,271.9,2025-06-12 17:33:05,2025-06-12 17:33:24,3198.0,3199.0,GTERI,GTERI,ok,0.0999999999999659
1097,271.9,271.9,2025-06-12 17:33:24,2025-06-12 17:33:26,3199.0,3200.0,GTERI,GTERI,ok,0.0
1099,271.9,273.2,2025-06-12 17:33:26,2025-06-12 17:36:05,3200.0,3202.0,GTERI,GTERI,ok,1.3000000000000114
1100,273.2,273.5,2025-06-12 17:36:05,2025-06-12 17:36:34,3202.0,3203.0,GTERI,GTERI,ok,0.30000000000001137
1101,273.5,273.6,2025-06-12 17:36:34,2025-06-12 17:36:41,3203.0,3204.0,GTERI,GTERI,ok,0.10000000000002274
1102,273.6,273.6,2025-06-12 17:36:41,2025-06-12 17:36:43,3204.0,3205.0,GTERI,GTERI,ok,0.0
1103,273.6,273.6,2025-06-12 17:36:43,2025-06-12 17:36:45,3205.0,3206.0,GTERI,GTERI,ok,0.0
1106,273.6,276.5,2025-06-12 17:36:45,2025-06-12 17:39:05,3206.0,3209.0,GTERI,GTERI,ok,2.8999999999999773
1107,276.5,277.5,2025-06-12 17:39:05,2025-06-12 17:39:55,3209.0,3210.0,GTERI,GTERI,ok,1.0
1108,277.5,277.5,2025-06-12 17:39:55,2025-06-12 17:39:57,3210.0,3211.0,GTERI,GTERI,ok,0.0
1109,277.5,277.5,2025-06-12 17:39:57,2025-06-12 17:40:01,3211.0,3212.0,GTERI,GTERI,ok,0.0
1110,277.5,277.6,2025-06-12 17:40:01,2025-06-12 17:40:16,3212.0,3213.0,GTERI,GTERI,ok,0.10000000000002274
1111,277.6,277.6,2025-06-12 17:40:16,2025-06-12 17:40:18,3213.0,3214.0,GTERI,GTERI,ok,0.0
1112,277.6,277.6,2025-06-12 17:40:18,2025-06-12 17:40:20,3214.0,3215.0,GTERI,GTERI,ok,0.0
1113,277.6,277.6,2025-06-12 17:40:20,2025-06-12 17:40:21,3215.0,3216.0,GTERI,GTERI,ok,0.0
1114,277.6,277.6,2025-06-12 17:40:21,2025-06-12 17:40:25,3216.0,3217.0,GTERI,GTERI,ok,0.0
1115,277.6,277.6,2025-06-12 17:40:25,2025-06-12 17:40:31,3217.0,3218.0,GTERI,GTIGF,ok,0.0
1116,277.6,277.6,2025-06-12 17:40:31,2025-06-12 17:40:31,3218.0,3219.0,GTIGF,GTSTT,ok,0.0
1117,277.6,277.6,2025-06-12 17:40:31,2025-06-12 17:40:31,3219.0,3220.0,GTSTT,GTERI,ok,0.0
1118,277.6,277.6,2025-06-12 17:40:31,2025-06-12 17:40:31,3220.0,3221.0,GTERI,GTIGL,ok,0.0
1120,277.6,277.6,2025-06-12 17:40:31,2025-06-12 17:41:11,3221.0,3223.0,GTIGL,GTSTT,ok,0.0
1125,277.6,277.6,2025-06-12 17:41:11,2025-06-12 17:50:12,3223.0,3228.0,GTSTT,GTIGN,ok,0.0
1126,277.6,277.6,2025-06-12 17:50:12,2025-06-12 17:50:12,3228.0,3229.0,GTIGN,GTSTT,ok,0.0
1127,277.6,277.6,2025-06-12 17:50:12,2025-06-12 17:50:20,3229.0,3230.0,GTSTT,GTERI,ok,0.0
1128,277.6,277.6,2025-06-12 17:50:20,2025-06-12 17:50:20,3230.0,3231.0,GTERI,GTIGL,ok,0.0
1129,277.6,277.6,2025-06-12 17:50:20,2025-06-12 17:50:22,3231.0,3232.0,GTIGL,GTERI,ok,0.0
1130,277.6,277.7,2025-06-12 17:50:22,2025-06-12 17:50:32,3232.0,3233.0,GTERI,GTERI,ok,0.0999999999999659
1131,277.7,277.7,2025-06-12 17:50:32,2025-06-12 17:50:37,3233.0,3234.0,GTERI,GTERI,ok,0.0
1132,277.7,277.7,2025-06-12 17:50:37,2025-06-12 17:50:40,3234.0,3235.0,GTERI,GTERI,ok,0.0
1133,277.7,277.7,2025-06-12 17:50:40,2025-06-12 17:50:43,3235.0,3236.0,GTERI,GTERI,ok,0.0
1136,277.7,281.1,2025-06-12 17:50:43,2025-06-12 17:53:18,3236.0,3239.0,GTERI,GTERI,ok,3.400000000000034
1137,281.1,281.6,2025-06-12 17:53:18,2025-06-12 17:53:41,3239.0,3240.0,GTERI,GTERI,ok,0.5
1138,281.6,281.6,2025-06-12 17:53:41,2025-06-12 17:53:43,3240.0,3241.0,GTERI,GTERI,ok,0.0
1140,281.6,282.9,2025-06-12 17:53:43,2025-06-12 17:56:18,3241.0,3243.0,GTERI,GTERI,ok,1.2999999999999545
1142,282.9,283.3,2025-06-12 17:56:18,2025-06-12 17:57:49,3243.0,3245.0,GTERI,GTERI,ok,0.4000000000000341
1144,283.3,283.9,2025-06-12 17:57:49,2025-06-12 17:59:18,3245.0,3247.0,GTERI,GTERI,ok,0.5999999999999659
1145,283.9,284.4,2025-06-12 17:59:18,2025-06-12 18:00:27,3247.0,3248.0,GTERI,GTERI,ok,0.5
1146,284.4,284.4,2025-06-12 18:00:27,2025-06-12 18:00:29,3248.0,3249.0,GTERI,GTERI,ok,0.0
1147,284.4,284.5,2025-06-12 18:00:29,2025-06-12 18:00:38,3249.0,3250.0,GTERI,GTERI,ok,0.10000000000002274
1148,284.5,284.5,2025-06-12 18:00:38,2025-06-12 18:00:40,3250.0,3251.0,GTERI,GTERI,ok,0.0
1149,284.5,284.5,2025-06-12 18:00:40,2025-06-12 18:00:43,3251.0,3252.0,GTERI,GTERI,ok,0.0
1151,284.5,284.5,2025-06-12 18:00:43,2025-06-12 18:01:14,3252.0,3254.0,GTERI,GTIGF,ok,0.0
1152,284.5,284.5,2025-06-12 18:01:14,2025-06-12 18:01:14,3254.0,3255.0,GTIGF,GTSTT,ok,0.0
1153,284.5,284.5,2025-06-12 18:01:14,2025-06-12 18:01:15,3255.0,3256.0,GTSTT,GTERI,ok,0.0
1154,284.5,284.5,2025-06-12 18:01:15,2025-06-12 18:01:15,3256.0,3257.0,GTERI,GTIGL,ok,0.0
1155,284.5,284.5,2025-06-12 18:01:15,2025-06-12 18:02:03,3257.0,3258.0,GTIGL,GTSTT,ok,0.0
1186,284.5,284.5,2025-06-12 18:02:03,2025-06-12 19:01:10,3258.0,3289.0,GTSTT,GTERI,ok,0.0
1216,284.5,284.5,2025-06-12 19:01:10,2025-06-12 20:01:10,3289.0,3319.0,GTERI,GTERI,ok,0.0
1247,284.5,284.5,2025-06-12 20:01:10,2025-06-12 21:01:10,3319.0,3350.0,GTERI,GTERI,ok,0.0
1262,284.5,284.5,2025-06-12 21:01:10,2025-06-12 21:27:46,3350.0,3365.0,GTERI,GTPDP,ok,0.0
1279,284.5,284.5,2025-06-12 21:27:46,2025-06-12 22:01:10,3365.0,3382.0,GTPDP,GTERI,ok,0.0
1284,284.5,284.5,2025-06-12 22:01:10,2025-06-12 22:09:18,3382.0,3387.0,GTERI,GTPDP,ok,0.0
1310,284.5,284.5,2025-06-12 22:09:18,2025-06-12 23:01:10,3387.0,3413.0,GTPDP,GTERI,ok,0.0
1340,284.5,284.5,2025-06-12 23:01:10,2025-06-12 23:58:54,3413.0,3443.0,GTERI,GTPDP,ok,0.0
1341,284.5,284.5,2025-06-12 23:58:54,2025-06-13 00:01:10,3443.0,3444.0,GTPDP,GTERI,ok,0.0
1359,284.5,284.5,2025-06-13 00:01:10,2025-06-13 00:34:25,3444.0,3462.0,GTERI,GTPDP,ok,0.0
1368,284.5,284.5,2025-06-13 00:34:25,2025-06-13 00:51:56,3462.0,3471.0,GTPDP,GTPDP,ok,0.0
1373,284.5,284.5,2025-06-13 00:51:56,2025-06-13 01:01:10,3471.0,3476.0,GTPDP,GTERI,ok,0.0
1404,284.5,284.5,2025-06-13 01:01:10,2025-06-13 02:01:10,3476.0,3507.0,GTERI,GTERI,ok,0.0
1417,284.5,284.5,2025-06-13 02:01:10,2025-06-13 02:23:32,3507.0,3519.0,GTERI,GTPDP,ok,0.0
1436,284.5,284.5,2025-06-13 02:23:32,2025-06-13 03:01:10,3519.0,3538.0,GTPDP,GTERI,ok,0.0
1461,284.5,284.5,2025-06-13 03:01:10,2025-06-13 03:50:27,3538.0,3563.0,GTERI,GTPDP,ok,0.0
1466,284.5,284.5,2025-06-13 03:50:27,2025-06-13 04:01:10,3563.0,3568.0,GTPDP,GTERI,ok,0.0
1497,284.5,284.5,2025-06-13 04:01:10,2025-06-13 05:01:10,3568.0,3599.0,GTERI,GTERI,ok,0.0
1509,284.5,284.5,2025-06-13 05:01:10,2025-06-13 05:23:22,3599.0,3611.0,GTERI,GTPDP,ok,0.0
1528,284.5,284.5,2025-06-13 05:23:22,2025-06-13 06:01:10,3611.0,3630.0,GTPDP,GTERI,ok,0.0
1559,284.5,284.5,2025-06-13 06:01:10,2025-06-13 07:01:10,3630.0,3661.0,GTERI,GTERI,ok,0.0
1579,284.5,284.5,2025-06-13 07:01:10,2025-06-13 07:38:59,3661.0,3681.0,GTERI,GTPDP,ok,0.0
1580,284.5,284.5,2025-06-13 07:38:59,2025-06-13 07:41:23,3681.0,3682.0,GTPDP,GTIGN,ok,0.0
1581,284.5,284.5,2025-06-13 07:41:23,2025-06-13 07:41:23,3682.0,3683.0,GTIGN,GTSTT,ok,0.0
1583,284.5,284.6,2025-06-13 07:41:23,2025-06-13 07:42:04,3683.0,3685.0,GTSTT,GTERI,ok,0.10000000000002274
1584,284.6,284.6,2025-06-13 07:42:04,2025-06-13 07:42:04,3685.0,3686.0,GTERI,GTIGL,ok,0.0
1586,284.6,285.6,2025-06-13 07:42:04,2025-06-13 07:44:05,3686.0,3688.0,GTIGL,GTERI,ok,1.0
1587,285.6,285.6,2025-06-13 07:44:05,2025-06-13 07:44:07,3688.0,3689.0,GTERI,GTERI,ok,0.0
1588,285.6,285.7,2025-06-13 07:44:07,2025-06-13 07:44:20,3689.0,3690.0,GTERI,GTERI,ok,0.0999999999999659
1589,285.7,285.8,2025-06-13 07:44:20,2025-06-13 07:44:31,3690.0,3691.0,GTERI,GTERI,ok,0.10000000000002274
1590,285.8,285.8,2025-06-13 07:44:31,2025-06-13 07:44:36,3691.0,3692.0,GTERI,GTERI,ok,0.0
1591,285.8,285.8,2025-06-13 07:44:36,2025-06-13 07:44:38,3692.0,3693.0,GTERI,GTERI,ok,0.0
1593,285.8,287.2,2025-06-13 07:44:38,2025-06-13 07:47:31,3693.0,3695.0,GTERI,GTERI,ok,1.3999999999999773
1595,287.2,287.5,2025-06-13 07:47:31,2025-06-13 07:48:01,3695.0,3697.0,GTERI,GTERI,ok,0.30000000000001137
1596,287.5,287.5,2025-06-13 07:48:01,2025-06-13 07:48:03,3697.0,3698.0,GTERI,GTERI,ok,0.0
1598,287.5,290.2,2025-06-13 07:48:03,2025-06-13 07:50:31,3698.0,3700.0,GTERI,GTERI,ok,2.6999999999999886
1599,290.2,291.4,2025-06-13 07:50:31,2025-06-13 07:51:34,3700.0,3701.0,GTERI,GTERI,ok,1.1999999999999886
1600,291.4,291.4,2025-06-13 07:51:34,2025-06-13 07:51:36,3701.0,3702.0,GTERI,GTERI,ok,0.0
