linha,Data/Hora Evento,Tipo Mensagem,Motion Status,Diferença entre GTERI (IGN),Diferença entre GTERI (IGF)
3902,2025-06-14 15:10:45,GTERI,11,,3595.0
3904,2025-06-14 15:13:09,GTIGN,,,
3906,2025-06-14 15:13:21,GTERI,22,12.0,
3922,2025-06-14 15:16:16,GTERI,22,175.0,
3935,2025-06-14 15:19:16,GTERI,22,180.0,
3948,2025-06-14 15:22:16,GTERI,22,180.0,
3953,2025-06-14 15:23:45,GTIGF,,,
3955,2025-06-14 15:23:45,GTERI,12,,0.0
3963,2025-06-14 15:33:34,GTIGN,,,
3965,2025-06-14 15:33:44,GTERI,22,10.0,
3984,2025-06-14 15:36:39,GTIGF,,,
3986,2025-06-14 15:36:40,GTERI,12,,1.0
3992,2025-06-14 15:40:12,GTIGN,,,
3995,2025-06-14 15:40:17,GTERI,22,5.0,
4005,2025-06-14 15:43:21,GTERI,22,184.0,
4010,2025-06-14 15:44:13,GTIGF,,,
4012,2025-06-14 15:44:13,GTERI,12,,0.0
4045,2025-06-14 16:44:09,GTERI,11,,3596.0
4078,2025-06-14 17:44:09,GTERI,11,,3600.0
4109,2025-06-14 18:44:09,GTERI,11,,3600.0
4123,2025-06-14 19:07:24,GTIGN,,,
4125,2025-06-14 19:07:49,GTERI,22,25.0,
4137,2025-06-14 19:09:50,GTIGF,,,
4139,2025-06-14 19:09:50,GTERI,12,,0.0
4145,2025-06-14 19:15:01,GTIGN,,,
4147,2025-06-14 19:15:10,GTERI,22,9.0,
4151,2025-06-14 19:16:11,GTIGF,,,
4153,2025-06-14 19:16:11,GTERI,12,,0.0
4158,2025-06-14 19:19:40,GTIGN,,,
4161,2025-06-14 19:19:45,GTERI,22,5.0,
4165,2025-06-14 19:20:30,GTIGF,,,
4167,2025-06-14 19:20:30,GTERI,12,,0.0
4200,2025-06-14 20:20:25,GTERI,11,,3595.0
4231,2025-06-14 21:20:25,GTERI,11,,3600.0
4262,2025-06-14 22:20:25,GTERI,11,,3600.0
4294,2025-06-14 23:20:25,GTERI,11,,3600.0
4296,2025-06-14 23:22:27,GTIGN,,,
4298,2025-06-14 23:22:46,GTERI,22,19.0,
4316,2025-06-14 23:25:36,GTERI,22,170.0,
4319,2025-06-14 23:25:57,GTERI,12,,332.0
4317,2025-06-14 23:25:57,GTIGF,,,
4328,2025-06-14 23:34:23,GTIGN,,,
4330,2025-06-14 23:34:33,GTERI,22,10.0,
4345,2025-06-14 23:37:29,GTERI,22,176.0,
4357,2025-06-14 23:40:29,GTERI,22,180.0,
4369,2025-06-14 23:43:29,GTERI,22,180.0,
4376,2025-06-14 23:45:01,GTIGF,,,
4378,2025-06-14 23:45:01,GTERI,12,,0.0
4411,2025-06-15 00:44:56,GTERI,11,,3595.0
4441,2025-06-15 01:44:56,GTERI,11,,3600.0
4472,2025-06-15 02:44:56,GTERI,11,,3600.0
4504,2025-06-15 03:44:56,GTERI,11,,3600.0
4535,2025-06-15 04:44:56,GTERI,11,,3600.0
4566,2025-06-15 05:44:56,GTERI,11,,3600.0
4597,2025-06-15 06:44:56,GTERI,11,,3600.0
4628,2025-06-15 07:44:56,GTERI,11,,3600.0
4659,2025-06-15 08:44:56,GTERI,11,,3600.0
4690,2025-06-15 09:44:56,GTERI,11,,3600.0
4717,2025-06-15 10:32:37,GTIGN,,,
4719,2025-06-15 10:32:43,GTIGF,,,
4721,2025-06-15 10:32:45,GTIGN,,,
4723,2025-06-15 10:32:56,GTERI,22,11.0,
4741,2025-06-15 10:35:47,GTIGF,,,
4743,2025-06-15 10:35:47,GTERI,12,,0.0
4752,2025-06-15 10:47:33,GTIGN,,,
4754,2025-06-15 10:47:42,GTERI,22,9.0,
4766,2025-06-15 10:49:32,GTERI,12,,825.0
4764,2025-06-15 10:49:32,GTIGF,,,
4781,2025-06-15 11:13:30,GTIGN,,,
4783,2025-06-15 11:13:38,GTERI,22,8.0,
4793,2025-06-15 11:15:23,GTIGF,,,
4795,2025-06-15 11:15:24,GTERI,12,,1.0
4801,2025-06-15 11:20:02,GTIGN,,,
4804,2025-06-15 11:20:06,GTERI,22,4.0,
4816,2025-06-15 11:21:59,GTIGF,,,
4818,2025-06-15 11:22:00,GTERI,12,,1.0
4822,2025-06-15 11:24:04,GTIGN,,,
4825,2025-06-15 11:24:08,GTERI,22,4.0,
4831,2025-06-15 11:25:38,GTIGF,,,
4833,2025-06-15 11:25:38,GTERI,12,,0.0
4837,2025-06-15 11:29:20,GTIGN,,,
4840,2025-06-15 11:29:24,GTERI,22,4.0,
4852,2025-06-15 11:32:29,GTERI,22,185.0,
4855,2025-06-15 11:32:51,GTIGF,,,
4857,2025-06-15 11:32:51,GTERI,12,,0.0
4866,2025-06-15 11:44:28,GTIGN,,,
4868,2025-06-15 11:44:39,GTERI,22,11.0,
4886,2025-06-15 11:47:37,GTERI,22,178.0,
4887,2025-06-15 11:47:41,GTIGF,,,
4889,2025-06-15 11:47:42,GTERI,12,,1.0
4893,2025-06-15 11:49:49,GTIGN,,,
4896,2025-06-15 11:49:53,GTERI,22,4.0,
4901,2025-06-15 11:51:40,GTIGF,,,
4903,2025-06-15 11:51:41,GTERI,12,,1.0
4913,2025-06-15 12:01:50,GTIGN,,,
4915,2025-06-15 12:02:01,GTERI,22,11.0,
4934,2025-06-15 12:04:44,GTIGF,,,
4936,2025-06-15 12:04:44,GTERI,12,,0.0
4969,2025-06-15 13:04:39,GTERI,11,,3595.0
5000,2025-06-15 14:04:39,GTERI,11,,3600.0
5022,2025-06-15 14:43:50,GTIGN,,,
5024,2025-06-15 14:44:02,GTERI,22,12.0,
5040,2025-06-15 14:47:00,GTERI,22,178.0,
5045,2025-06-15 14:47:41,GTERI,12,,2582.0
5043,2025-06-15 14:47:41,GTIGF,,,
5077,2025-06-15 15:47:37,GTERI,11,,3596.0
5108,2025-06-15 16:47:37,GTERI,11,,3600.0
5139,2025-06-15 17:47:37,GTERI,11,,3600.0
5171,2025-06-15 18:37:15,GTIGN,,,
5173,2025-06-15 18:37:27,GTIGF,,,
5175,2025-06-15 18:37:28,GTIGN,,,
5178,2025-06-15 18:38:15,GTERI,22,47.0,
5191,2025-06-15 18:40:34,GTERI,22,139.0,
5196,2025-06-15 18:41:20,GTIGF,,,
5198,2025-06-15 18:41:21,GTERI,12,,1.0
5203,2025-06-15 18:44:48,GTIGN,,,
5206,2025-06-15 18:44:52,GTERI,22,4.0,
5215,2025-06-15 18:47:57,GTERI,22,185.0,
5224,2025-06-15 18:49:43,GTIGF,,,
5226,2025-06-15 18:49:44,GTIGN,,,
5230,2025-06-15 18:49:48,GTERI,22,4.0,
5236,2025-06-15 18:49:55,GTERI,12,,12.0
5234,2025-06-15 18:49:55,GTIGF,,,
5243,2025-06-15 18:58:53,GTIGN,,,
5245,2025-06-15 18:59:03,GTERI,22,10.0,
5257,2025-06-15 19:02:01,GTERI,22,178.0,
5259,2025-06-15 19:02:10,GTIGF,,,
5261,2025-06-15 19:02:11,GTERI,12,,1.0
5265,2025-06-15 19:05:49,GTIGN,,,
5268,2025-06-15 19:05:53,GTERI,22,4.0,
5278,2025-06-15 19:08:57,GTERI,22,184.0,
5290,2025-06-15 19:11:57,GTERI,22,180.0,
5303,2025-06-15 19:14:57,GTERI,22,180.0,
5306,2025-06-15 19:17:57,GTERI,22,180.0,
5319,2025-06-15 19:20:57,GTERI,22,180.0,
5322,2025-06-15 19:21:19,GTIGF,,,
5324,2025-06-15 19:21:19,GTERI,12,,0.0
5357,2025-06-15 20:21:14,GTERI,11,,3595.0
5388,2025-06-15 21:21:14,GTERI,11,,3600.0
5419,2025-06-15 22:21:14,GTERI,11,,3600.0
5450,2025-06-15 23:21:14,GTERI,11,,3600.0
5481,2025-06-16 00:21:14,GTERI,11,,3600.0
5512,2025-06-16 01:21:14,GTERI,11,,3600.0
5543,2025-06-16 02:21:14,GTERI,11,,3600.0
5575,2025-06-16 03:21:14,GTERI,11,,3600.0
5606,2025-06-16 04:21:14,GTERI,11,,3600.0
5637,2025-06-16 05:21:14,GTERI,1a,,3600.0
5642,2025-06-16 05:26:32,GTIGN,,,
5644,2025-06-16 05:26:42,GTIGF,,,
5646,2025-06-16 05:26:44,GTIGN,,,
5651,2025-06-16 05:26:49,GTERI,22,5.0,
5666,2025-06-16 05:29:51,GTERI,22,182.0,
5678,2025-06-16 05:32:51,GTERI,22,180.0,
5693,2025-06-16 05:35:51,GTERI,22,180.0,
5702,2025-06-16 05:38:51,GTERI,22,180.0,
5709,2025-06-16 05:41:51,GTERI,22,180.0,
5717,2025-06-16 05:44:51,GTERI,22,180.0,
5722,2025-06-16 05:47:51,GTERI,22,180.0,
5728,2025-06-16 05:50:51,GTERI,22,180.0,
5734,2025-06-16 05:53:51,GTERI,22,180.0,
5738,2025-06-16 05:56:51,GTERI,22,180.0,
5741,2025-06-16 05:59:51,GTERI,22,180.0,
5751,2025-06-16 06:02:51,GTERI,22,180.0,
5763,2025-06-16 06:05:51,GTERI,22,180.0,
5767,2025-06-16 06:08:51,GTERI,22,180.0,
5775,2025-06-16 06:11:51,GTERI,22,180.0,
5778,2025-06-16 06:14:51,GTERI,22,180.0,
5782,2025-06-16 06:17:51,GTERI,22,180.0,
5788,2025-06-16 06:20:51,GTERI,22,180.0,
5795,2025-06-16 06:23:51,GTERI,22,180.0,
5797,2025-06-16 06:26:51,GTERI,22,180.0,
5808,2025-06-16 06:29:51,GTERI,22,180.0,
5813,2025-06-16 06:32:51,GTERI,22,180.0,
5818,2025-06-16 06:35:51,GTERI,22,180.0,
5820,2025-06-16 06:38:51,GTERI,22,180.0,
5824,2025-06-16 06:41:51,GTERI,22,180.0,
5826,2025-06-16 06:44:51,GTERI,22,180.0,
5828,2025-06-16 06:44:51,GTERI,22,0.0,
5829,2025-06-16 06:44:51,GTERI,22,0.0,
5832,2025-06-16 06:47:51,GTERI,22,180.0,
5835,2025-06-16 06:50:51,GTERI,22,180.0,
5854,2025-06-16 06:53:51,GTERI,22,180.0,
5861,2025-06-16 06:54:30,GTIGF,,,
5863,2025-06-16 06:54:31,GTERI,12,,1.0
5893,2025-06-16 07:49:31,GTIGN,,,
5895,2025-06-16 07:49:41,GTERI,22,10.0,
5898,2025-06-16 07:50:19,GTIGF,,,
5900,2025-06-16 07:50:19,GTIGN,,,
5904,2025-06-16 07:50:23,GTERI,22,4.0,
5929,2025-06-16 07:53:25,GTERI,22,182.0,
5945,2025-06-16 07:56:25,GTERI,22,180.0,
5956,2025-06-16 07:59:25,GTERI,22,180.0,
5964,2025-06-16 08:00:40,GTERI,12,,621.0
5962,2025-06-16 08:00:40,GTIGF,,,
5980,2025-06-16 08:27:26,GTIGN,,,
5982,2025-06-16 08:27:39,GTERI,22,13.0,
5994,2025-06-16 08:30:36,GTERI,22,177.0,
5999,2025-06-16 08:33:36,GTERI,22,180.0,
6014,2025-06-16 08:36:36,GTERI,22,180.0,
6034,2025-06-16 08:39:32,GTIGF,,,
6036,2025-06-16 08:39:33,GTERI,12,,1.0
6042,2025-06-16 08:44:47,GTIGN,,,
6044,2025-06-16 08:45:00,GTERI,22,13.0,
6059,2025-06-16 08:47:53,GTERI,22,173.0,
6063,2025-06-16 08:48:55,GTIGF,,,
6065,2025-06-16 08:48:55,GTERI,12,,0.0
6073,2025-06-16 08:57:56,GTIGN,,,
6075,2025-06-16 08:58:09,GTERI,22,13.0,
6078,2025-06-16 08:59:44,GTIGF,,,
6080,2025-06-16 08:59:45,GTERI,12,,1.0
6087,2025-06-16 09:05:54,GTIGN,,,
6089,2025-06-16 09:06:04,GTERI,22,10.0,
6099,2025-06-16 09:09:01,GTERI,22,177.0,
6112,2025-06-16 09:11:49,GTERI,12,,724.0
6110,2025-06-16 09:11:49,GTIGF,,,
6118,2025-06-16 09:17:31,GTIGN,,,
6121,2025-06-16 09:18:03,GTERI,22,32.0,
6129,2025-06-16 09:20:40,GTERI,22,157.0,
6145,2025-06-16 09:22:22,GTIGF,,,
6147,2025-06-16 09:22:23,GTERI,12,,1.0
6180,2025-06-16 10:22:17,GTERI,11,,3594.0
6211,2025-06-16 11:22:17,GTERI,1a,,3600.0
6212,2025-06-16 11:22:27,GTIGN,,,
6214,2025-06-16 11:22:31,GTIGF,,,
6216,2025-06-16 11:22:32,GTIGN,,,
6218,2025-06-16 11:22:37,GTERI,22,5.0,
6230,2025-06-16 11:25:38,GTERI,22,181.0,
6251,2025-06-16 11:28:38,GTERI,22,180.0,
6275,2025-06-16 11:31:38,GTERI,22,180.0,
6286,2025-06-16 11:34:38,GTERI,22,180.0,
6296,2025-06-16 11:37:04,GTIGF,,,
6298,2025-06-16 11:37:05,GTERI,12,,1.0
6315,2025-06-16 12:04:13,GTIGN,,,
6317,2025-06-16 12:04:23,GTERI,22,10.0,
6328,2025-06-16 12:07:21,GTERI,22,178.0,
6333,2025-06-16 12:10:21,GTERI,22,180.0,
6344,2025-06-16 12:13:16,GTIGF,,,
6346,2025-06-16 12:13:17,GTERI,12,,1.0
6350,2025-06-16 12:15:40,GTIGN,,,
6353,2025-06-16 12:15:45,GTERI,22,5.0,
6372,2025-06-16 12:18:48,GTERI,22,183.0,
6379,2025-06-16 12:19:39,GTIGN,,,
6377,2025-06-16 12:19:39,GTIGF,,,
6383,2025-06-16 12:19:43,GTIGF,,,
6386,2025-06-16 12:19:44,GTIGN,,,
6389,2025-06-16 12:19:49,GTERI,22,5.0,
6392,2025-06-16 12:19:53,GTERI,12,,10.0
6390,2025-06-16 12:19:53,GTIGF,,,
6395,2025-06-16 12:20:07,GTIGN,,,
6398,2025-06-16 12:20:11,GTERI,22,4.0,
6401,2025-06-16 12:23:14,GTERI,21,183.0,
6410,2025-06-16 12:26:14,GTERI,21,180.0,
6429,2025-06-16 12:29:14,GTERI,22,180.0,
6436,2025-06-16 12:32:14,GTERI,22,180.0,
6446,2025-06-16 12:35:14,GTERI,22,180.0,
6448,2025-06-16 12:36:01,GTIGF,,,
6450,2025-06-16 12:36:02,GTERI,12,,1.0
6468,2025-06-16 13:04:24,GTIGN,,,
6470,2025-06-16 13:04:32,GTERI,22,8.0,
6478,2025-06-16 13:07:33,GTERI,22,181.0,
6493,2025-06-16 13:10:33,GTERI,22,180.0,
6498,2025-06-16 13:13:33,GTERI,22,180.0,
6509,2025-06-16 13:15:18,GTERI,12,,2356.0
6507,2025-06-16 13:15:18,GTIGF,,,
6542,2025-06-16 14:15:13,GTERI,11,,3595.0
6573,2025-06-16 15:15:13,GTERI,11,,3600.0
6604,2025-06-16 16:15:13,GTERI,11,,3600.0
6611,2025-06-16 16:27:17,GTIGN,,,
6613,2025-06-16 16:27:24,GTERI,22,7.0,
6629,2025-06-16 16:30:24,GTERI,22,180.0,
6634,2025-06-16 16:33:24,GTERI,22,180.0,
6637,2025-06-16 16:36:24,GTERI,22,180.0,
6641,2025-06-16 16:39:24,GTERI,22,180.0,
6650,2025-06-16 16:42:24,GTERI,22,180.0,
6653,2025-06-16 16:45:24,GTERI,22,180.0,
6657,2025-06-16 16:48:24,GTERI,22,180.0,
6662,2025-06-16 16:51:24,GTERI,22,180.0,
6668,2025-06-16 16:54:24,GTERI,22,180.0,
6675,2025-06-16 16:57:24,GTERI,22,180.0,
6683,2025-06-16 17:00:24,GTERI,22,180.0,
6687,2025-06-16 17:03:24,GTERI,22,180.0,
6690,2025-06-16 17:06:24,GTERI,22,180.0,
6695,2025-06-16 17:09:24,GTERI,22,180.0,
6701,2025-06-16 17:12:24,GTERI,22,180.0,
6707,2025-06-16 17:15:24,GTERI,22,180.0,
6715,2025-06-16 17:18:24,GTERI,22,180.0,
6718,2025-06-16 17:18:38,GTERI,12,,3805.0
6716,2025-06-16 17:18:38,GTIGF,,,
6721,2025-06-16 17:19:19,GTIGN,,,
6725,2025-06-16 17:19:23,GTERI,22,4.0,
6731,2025-06-16 17:21:56,GTERI,12,,198.0
6729,2025-06-16 17:21:56,GTIGF,,,
6764,2025-06-16 18:21:51,GTERI,11,,3595.0
6795,2025-06-16 19:21:51,GTERI,11,,3600.0
6826,2025-06-16 20:21:51,GTERI,11,,3600.0
6858,2025-06-16 21:21:51,GTERI,11,,3600.0
6889,2025-06-16 22:21:51,GTERI,11,,3600.0
6920,2025-06-16 23:21:51,GTERI,11,,3600.0
6951,2025-06-17 00:21:51,GTERI,11,,3600.0
6982,2025-06-17 01:21:51,GTERI,11,,3600.0
7013,2025-06-17 02:21:51,GTERI,11,,3600.0
7043,2025-06-17 03:21:51,GTERI,11,,3600.0
7074,2025-06-17 04:21:51,GTERI,11,,3600.0
7105,2025-06-17 05:21:51,GTERI,11,,3600.0
7136,2025-06-17 06:21:51,GTERI,11,,3600.0
7167,2025-06-17 07:21:51,GTERI,11,,3600.0
7198,2025-06-17 08:21:51,GTERI,11,,3600.0
7229,2025-06-17 09:21:51,GTERI,11,,3600.0
7260,2025-06-17 10:21:51,GTERI,11,,3600.0
7291,2025-06-17 11:21:51,GTERI,11,,3600.0
7322,2025-06-17 12:21:51,GTERI,11,,3600.0
7354,2025-06-17 13:21:51,GTERI,11,,3600.0
7385,2025-06-17 14:21:51,GTERI,11,,3600.0
7416,2025-06-17 15:21:51,GTERI,11,,3600.0
7448,2025-06-17 16:21:51,GTERI,11,,3600.0
7479,2025-06-17 17:21:51,GTERI,11,,3600.0
7510,2025-06-17 18:21:51,GTERI,11,,3600.0
7541,2025-06-17 19:21:51,GTERI,11,,3600.0
7572,2025-06-17 20:21:51,GTERI,11,,3600.0
7603,2025-06-17 21:21:51,GTERI,11,,3600.0
7634,2025-06-17 22:21:51,GTERI,11,,3600.0
7665,2025-06-17 23:21:51,GTERI,11,,3600.0
7696,2025-06-18 00:21:51,GTERI,11,,3600.0
7727,2025-06-18 01:21:51,GTERI,11,,3600.0
7758,2025-06-18 02:21:51,GTERI,11,,3600.0
7789,2025-06-18 03:21:51,GTERI,11,,3600.0
7820,2025-06-18 04:21:51,GTERI,11,,3600.0
7851,2025-06-18 05:21:51,GTERI,11,,3600.0
7874,2025-06-18 06:06:03,GTIGN,,,
7876,2025-06-18 06:06:19,GTERI,22,16.0,
7882,2025-06-18 06:09:12,GTERI,22,173.0,
7891,2025-06-18 06:12:12,GTERI,22,180.0,
7899,2025-06-18 06:15:12,GTERI,22,180.0,
7905,2025-06-18 06:18:12,GTERI,22,180.0,
7911,2025-06-18 06:21:12,GTERI,22,180.0,
7915,2025-06-18 06:24:12,GTERI,22,180.0,
7918,2025-06-18 06:27:12,GTERI,22,180.0,
7924,2025-06-18 06:30:12,GTERI,22,180.0,
7929,2025-06-18 06:33:12,GTERI,22,180.0,
7932,2025-06-18 06:36:12,GTERI,22,180.0,
7934,2025-06-18 06:39:12,GTERI,22,180.0,
7944,2025-06-18 06:42:12,GTERI,22,180.0,
7947,2025-06-18 06:45:12,GTERI,22,180.0,
7949,2025-06-18 06:48:12,GTERI,22,180.0,
7952,2025-06-18 06:51:12,GTERI,22,180.0,
7957,2025-06-18 06:54:12,GTERI,22,180.0,
7962,2025-06-18 06:57:12,GTERI,22,180.0,
7966,2025-06-18 07:00:12,GTERI,22,180.0,
7982,2025-06-18 07:03:12,GTERI,22,180.0,
7992,2025-06-18 07:04:15,GTIGF,,,
7994,2025-06-18 07:04:15,GTERI,12,,0.0
8006,2025-06-18 07:22:12,GTIGN,,,
8008,2025-06-18 07:22:21,GTERI,22,9.0,
8018,2025-06-18 07:25:21,GTERI,22,180.0,
8039,2025-06-18 07:28:21,GTERI,22,180.0,
8050,2025-06-18 07:31:21,GTERI,22,180.0,
8056,2025-06-18 07:34:21,GTERI,22,180.0,
8065,2025-06-18 07:36:16,GTERI,12,,1921.0
8063,2025-06-18 07:36:16,GTIGF,,,
8089,2025-06-18 08:18:04,GTIGN,,,
8091,2025-06-18 08:18:13,GTERI,22,9.0,
8101,2025-06-18 08:21:12,GTERI,22,179.0,
8107,2025-06-18 08:24:12,GTERI,22,180.0,
8117,2025-06-18 08:26:08,GTIGF,,,
8119,2025-06-18 08:26:09,GTERI,12,,1.0
8152,2025-06-18 09:26:04,GTERI,11,,3595.0
8183,2025-06-18 10:26:04,GTERI,11,,3600.0
8214,2025-06-18 11:26:04,GTERI,11,,3600.0
8243,2025-06-18 12:22:01,GTIGN,,,
8245,2025-06-18 12:22:09,GTERI,22,8.0,
8258,2025-06-18 12:25:10,GTERI,22,181.0,
8263,2025-06-18 12:28:10,GTERI,22,180.0,
8269,2025-06-18 12:31:10,GTERI,22,180.0,
8280,2025-06-18 12:34:10,GTERI,22,180.0,
8281,2025-06-18 12:34:33,GTIGF,,,
8283,2025-06-18 12:34:34,GTERI,12,,1.0
8307,2025-06-18 13:17:36,GTIGN,,,
8309,2025-06-18 13:17:47,GTERI,22,11.0,
8328,2025-06-18 13:20:44,GTERI,22,177.0,
8334,2025-06-18 13:23:44,GTERI,22,180.0,
8342,2025-06-18 13:25:26,GTIGF,,,
8344,2025-06-18 13:25:26,GTERI,12,,0.0
8377,2025-06-18 14:25:21,GTERI,11,,3595.0
8408,2025-06-18 15:25:21,GTERI,11,,3600.0
8411,2025-06-18 15:29:05,GTIGN,,,
8413,2025-06-18 15:29:24,GTERI,22,19.0,
8428,2025-06-18 15:32:14,GTERI,22,170.0,
8432,2025-06-18 15:35:14,GTERI,22,180.0,
8440,2025-06-18 15:38:14,GTERI,22,180.0,
8448,2025-06-18 15:41:14,GTERI,22,180.0,
8454,2025-06-18 15:43:25,GTIGF,,,
8456,2025-06-18 15:43:26,GTERI,12,,1.0
8489,2025-06-18 16:43:20,GTERI,11,,3594.0
8512,2025-06-18 17:26:51,GTIGN,,,
8514,2025-06-18 17:26:59,GTERI,22,8.0,
8517,2025-06-18 17:29:56,GTERI,22,177.0,
8535,2025-06-18 17:32:56,GTERI,22,180.0,
8538,2025-06-18 17:35:56,GTERI,22,180.0,
8541,2025-06-18 17:38:56,GTERI,22,180.0,
8544,2025-06-18 17:41:56,GTERI,22,180.0,
8547,2025-06-18 17:44:56,GTERI,22,180.0,
8550,2025-06-18 17:47:56,GTERI,22,180.0,
8554,2025-06-18 17:50:56,GTERI,22,180.0,
8557,2025-06-18 17:53:56,GTERI,22,180.0,
8562,2025-06-18 17:56:56,GTERI,22,180.0,
8568,2025-06-18 17:59:56,GTERI,22,180.0,
8571,2025-06-18 18:02:56,GTERI,22,180.0,
8574,2025-06-18 18:05:56,GTERI,22,180.0,
8580,2025-06-18 18:08:56,GTERI,22,180.0,
8582,2025-06-18 18:11:56,GTERI,22,180.0,
8586,2025-06-18 18:14:56,GTERI,22,180.0,
8596,2025-06-18 18:17:56,GTERI,22,180.0,
8600,2025-06-18 18:20:56,GTERI,22,180.0,
8603,2025-06-18 18:23:56,GTERI,22,180.0,
8615,2025-06-18 18:26:56,GTERI,22,180.0,
8619,2025-06-18 18:29:56,GTERI,22,180.0,
8626,2025-06-18 18:32:56,GTERI,22,180.0,
8630,2025-06-18 18:35:56,GTERI,22,180.0,
8640,2025-06-18 18:38:56,GTERI,22,180.0,
8649,2025-06-18 18:41:56,GTERI,22,180.0,
8657,2025-06-18 18:44:23,GTIGF,,,
8659,2025-06-18 18:44:24,GTERI,12,,1.0
8663,2025-06-18 18:45:43,GTIGN,,,
8666,2025-06-18 18:45:47,GTERI,22,4.0,
8677,2025-06-18 18:48:49,GTERI,22,182.0,
8688,2025-06-18 18:51:49,GTERI,22,180.0,
8689,2025-06-18 18:52:10,GTIGF,,,
8691,2025-06-18 18:52:11,GTERI,12,,1.0
8724,2025-06-18 19:52:05,GTERI,11,,3594.0
8755,2025-06-18 20:52:05,GTERI,11,,3600.0
8786,2025-06-18 21:52:05,GTERI,11,,3600.0
8817,2025-06-18 22:52:05,GTERI,11,,3600.0
8848,2025-06-18 23:52:05,GTERI,11,,3600.0
8879,2025-06-19 00:52:05,GTERI,11,,3600.0
8910,2025-06-19 01:52:05,GTERI,11,,3600.0
8941,2025-06-19 02:52:05,GTERI,11,,3600.0
8972,2025-06-19 03:52:05,GTERI,11,,3600.0
9004,2025-06-19 04:52:05,GTERI,11,,3600.0
9035,2025-06-19 05:52:05,GTERI,11,,3600.0
9066,2025-06-19 06:52:05,GTERI,11,,3600.0
9097,2025-06-19 07:52:05,GTERI,11,,3600.0
9128,2025-06-19 08:52:05,GTERI,11,,3600.0
9159,2025-06-19 09:52:05,GTERI,11,,3600.0
9190,2025-06-19 10:52:05,GTERI,11,,3600.0
9221,2025-06-19 11:52:05,GTERI,11,,3600.0
9225,2025-06-19 11:59:23,GTIGN,,,
9227,2025-06-19 11:59:36,GTERI,22,13.0,
9233,2025-06-19 12:00:21,GTIGF,,,
9235,2025-06-19 12:00:21,GTERI,12,,0.0
9268,2025-06-19 13:00:16,GTERI,11,,3595.0
9299,2025-06-19 14:00:16,GTERI,11,,3600.0
9330,2025-06-19 15:00:16,GTERI,11,,3600.0
9361,2025-06-19 16:00:16,GTERI,11,,3600.0
9392,2025-06-19 17:00:16,GTERI,11,,3600.0
9408,2025-06-19 17:31:29,GTIGN,,,
9410,2025-06-19 17:31:47,GTERI,22,18.0,
9415,2025-06-19 17:32:10,GTIGF,,,
9417,2025-06-19 17:32:10,GTERI,12,,0.0
9449,2025-06-19 18:32:06,GTERI,11,,3596.0
9480,2025-06-19 19:32:06,GTERI,11,,3600.0
9511,2025-06-19 20:32:06,GTERI,11,,3600.0
9542,2025-06-19 21:32:06,GTERI,11,,3600.0
9573,2025-06-19 22:32:06,GTERI,11,,3600.0
9604,2025-06-19 23:32:06,GTERI,11,,3600.0
9635,2025-06-20 00:32:06,GTERI,11,,3600.0
9666,2025-06-20 01:32:06,GTERI,11,,3600.0
9697,2025-06-20 02:32:06,GTERI,11,,3600.0
9728,2025-06-20 03:32:06,GTERI,11,,3600.0
9759,2025-06-20 04:32:06,GTERI,11,,3600.0
9790,2025-06-20 05:32:06,GTERI,11,,3600.0
9821,2025-06-20 06:32:06,GTERI,11,,3600.0
9852,2025-06-20 07:32:06,GTERI,11,,3600.0
9883,2025-06-20 08:32:06,GTERI,11,,3600.0
9914,2025-06-20 09:32:06,GTERI,11,,3600.0
9920,2025-06-20 09:42:20,GTIGN,,,
9922,2025-06-20 09:42:31,GTERI,22,11.0,
9927,2025-06-20 09:43:32,GTIGF,,,
9929,2025-06-20 09:43:33,GTERI,12,,1.0
9962,2025-06-20 10:43:28,GTERI,11,,3595.0
9994,2025-06-20 11:43:28,GTERI,11,,3600.0
9993,2025-06-20 11:43:28,GTERI,11,,0.0
10025,2025-06-20 12:43:28,GTERI,11,,3600.0
10056,2025-06-20 13:43:28,GTERI,11,,3600.0
10088,2025-06-20 14:43:28,GTERI,11,,3600.0
10119,2025-06-20 15:43:28,GTERI,11,,3600.0
10150,2025-06-20 16:43:28,GTERI,11,,3600.0
10181,2025-06-20 17:43:28,GTERI,11,,3600.0
10211,2025-06-20 18:43:28,GTERI,11,,3600.0
10214,2025-06-20 18:45:45,GTIGN,,,
10216,2025-06-20 18:45:53,GTERI,22,8.0,
10220,2025-06-20 18:46:59,GTIGF,,,
10222,2025-06-20 18:46:59,GTERI,12,,0.0
10255,2025-06-20 19:46:54,GTERI,11,,3595.0
10286,2025-06-20 20:46:54,GTERI,11,,3600.0
10317,2025-06-20 21:46:54,GTERI,11,,3600.0
10348,2025-06-20 22:46:54,GTERI,11,,3600.0
10379,2025-06-20 23:46:54,GTERI,11,,3600.0
10410,2025-06-21 00:46:54,GTERI,11,,3600.0
10441,2025-06-21 01:46:54,GTERI,11,,3600.0
10472,2025-06-21 02:46:54,GTERI,11,,3600.0
10503,2025-06-21 03:46:54,GTERI,11,,3600.0
10535,2025-06-21 04:46:54,GTERI,11,,3600.0
10566,2025-06-21 05:46:54,GTERI,11,,3600.0
10597,2025-06-21 06:46:54,GTERI,11,,3600.0
